date,hour,o_zone_id,d_zone_id,volume
2019-10-17,10,14,16,10.0
2019-10-15,11,14,16,9.0
2019-10-16,11,14,16,7.0
2019-10-17,11,14,16,3.0
2019-10-15,12,14,16,3.0
2019-10-16,12,14,16,2.0
2019-10-17,12,14,16,9.0
2019-10-15,13,14,16,5.0
2019-10-16,13,14,16,1.0
2019-10-17,13,14,16,4.0
2019-10-16,14,14,16,5.0
2019-10-17,14,14,16,8.0
2019-10-15,15,14,16,5.0
2019-10-16,15,14,16,2.0
2019-10-17,15,14,16,4.0
2019-10-15,16,14,16,3.0
2019-10-16,16,14,16,3.0
2019-10-17,16,14,16,3.0
2019-10-15,17,14,16,5.0
2019-10-16,17,14,16,2.0
2019-10-17,17,14,16,3.0
2019-10-15,18,14,16,1.0
2019-10-16,18,14,16,2.0
2019-10-16,19,14,16,1.0
2019-10-17,19,14,16,3.0
2019-10-15,20,14,16,2.0
2019-10-16,20,14,16,1.0
2019-10-17,20,14,16,1.0
2019-10-16,21,14,16,1.0
2019-10-17,21,14,16,1.0
2019-10-15,6,14,17,1.0
2019-10-16,6,14,17,3.0
2019-10-17,6,14,17,3.0
2019-10-15,7,14,17,3.0
2019-10-16,7,14,17,2.0
2019-10-17,7,14,17,2.0
2019-10-15,8,14,17,2.0
2019-10-16,8,14,17,1.0
2019-10-17,8,14,17,1.0
2019-10-16,10,14,17,1.0
2019-10-17,10,14,17,2.0
2019-10-15,11,14,17,2.0
2019-10-16,11,14,17,3.0
2019-10-17,11,14,17,1.0
2019-10-15,12,14,17,3.0
2019-10-16,12,14,17,1.0
2019-10-17,12,14,17,1.0
2019-10-15,13,14,17,1.0
2019-10-16,13,14,17,2.0
2019-10-17,13,14,17,2.0
2019-10-16,14,14,17,2.0
2019-10-17,14,14,17,6.0
2019-10-15,15,14,17,3.0
2019-10-16,15,14,17,4.0
2019-10-15,16,14,17,2.0
2019-10-16,16,14,17,4.0
2019-10-17,16,14,17,4.0
2019-10-15,17,14,17,7.0
2019-10-16,17,14,17,5.0
2019-10-17,17,14,17,3.0
2019-10-15,18,14,17,5.0
2019-10-16,18,14,17,1.0
2019-10-17,18,14,17,7.0
2019-10-15,19,14,17,3.0
2019-10-16,19,14,17,2.0
2019-10-17,19,14,17,1.0
2019-10-15,20,14,17,4.0
2019-10-16,20,14,17,1.0
2019-10-16,21,14,17,2.0
2019-10-15,22,14,17,1.0
2019-10-17,5,14,18,1.0
2019-10-16,6,14,18,1.0
2019-10-17,6,14,18,1.0
2019-10-15,7,14,18,1.0
2019-10-17,7,14,18,1.0
2019-10-16,9,14,18,1.0
2019-10-17,9,14,18,1.0
2019-10-15,10,14,18,1.0
2019-10-16,10,14,18,1.0
2019-10-17,10,14,18,2.0
2019-10-17,11,14,18,2.0
2019-10-17,12,14,18,1.0
2019-10-15,13,14,18,1.0
2019-10-17,14,14,18,2.0
2019-10-15,15,14,18,3.0
2019-10-17,15,14,18,1.0
2019-10-15,16,14,18,1.0
2019-10-16,16,14,18,1.0
2019-10-17,16,14,18,1.0
2019-10-15,18,14,18,1.0
2019-10-16,18,14,18,1.0
2019-10-17,20,14,18,1.0
2019-10-15,5,14,19,89.0
2019-10-16,5,14,19,86.0
2019-10-17,5,14,19,81.0
2019-10-15,6,14,19,91.0
2019-10-16,6,14,19,108.0
2019-10-17,6,14,19,98.0
2019-10-15,7,14,19,258.0
2019-10-16,7,14,19,231.0
2019-10-17,7,14,19,231.0
2019-10-15,8,14,19,328.0
2019-10-16,8,14,19,311.0
2019-10-17,8,14,19,291.0
2019-10-15,9,14,19,155.0
2019-10-16,9,14,19,212.0
2019-10-17,9,14,19,191.0
2019-10-15,10,14,19,86.0
2019-10-16,10,14,19,61.0
2019-10-17,10,14,19,80.0
2019-10-15,11,14,19,21.0
2019-10-16,11,14,19,19.0
2019-10-17,11,14,19,19.0
2019-10-15,12,14,19,23.0
2019-10-16,12,14,19,9.0
2019-10-17,12,14,19,17.0
2019-10-15,13,14,19,11.0
2019-10-16,13,14,19,20.0
2019-10-17,13,14,19,12.0
2019-10-15,14,14,19,10.0
2019-10-16,14,14,19,13.0
2019-10-17,14,14,19,15.0
2019-10-15,15,14,19,14.0
2019-10-16,15,14,19,9.0
2019-10-17,15,14,19,14.0
2019-10-15,16,14,19,7.0
2019-10-16,16,14,19,9.0
2019-10-17,16,14,19,18.0
2019-10-15,17,14,19,13.0
2019-10-16,17,14,19,18.0
2019-10-17,17,14,19,21.0
2019-10-15,18,14,19,8.0
2019-10-16,18,14,19,10.0
2019-10-17,18,14,19,18.0
2019-10-15,19,14,19,4.0
2019-10-16,19,14,19,8.0
2019-10-17,19,14,19,3.0
2019-10-15,20,14,19,3.0
2019-10-16,20,14,19,3.0
2019-10-17,20,14,19,2.0
2019-10-15,21,14,19,4.0
2019-10-16,21,14,19,3.0
2019-10-17,21,14,19,1.0
2019-10-15,22,14,19,4.0
2019-10-16,22,14,19,2.0
2019-10-17,22,14,19,5.0
2019-10-15,6,14,20,3.0
2019-10-16,6,14,20,2.0
2019-10-17,6,14,20,1.0
2019-10-15,7,14,20,2.0
2019-10-16,7,14,20,1.0
2019-10-17,7,14,20,3.0
2019-10-15,8,14,20,5.0
2019-10-16,8,14,20,5.0
2019-10-15,9,14,20,2.0
2019-10-16,9,14,20,1.0
2019-10-17,9,14,20,1.0
2019-10-15,10,14,20,1.0
2019-10-16,10,14,20,2.0
2019-10-17,10,14,20,1.0
2019-10-17,11,14,20,1.0
2019-10-16,12,14,20,1.0
2019-10-15,14,14,20,1.0
2019-10-16,14,14,20,1.0
2019-10-15,15,14,20,3.0
2019-10-17,15,14,20,1.0
2019-10-15,16,14,20,2.0
2019-10-16,16,14,20,3.0
2019-10-17,16,14,20,1.0
2019-10-16,17,14,20,1.0
2019-10-15,18,14,20,1.0
2019-10-15,19,14,20,1.0
2019-10-17,19,14,20,3.0
2019-10-16,20,14,20,1.0
2019-10-15,6,14,21,2.0
2019-10-16,6,14,21,1.0
2019-10-17,6,14,21,2.0
2019-10-15,7,14,21,10.0
2019-10-16,7,14,21,4.0
2019-10-17,7,14,21,6.0
2019-10-15,8,14,21,8.0
2019-10-16,8,14,21,6.0
2019-10-17,8,14,21,3.0
2019-10-15,9,14,21,1.0
2019-10-16,9,14,21,7.0
2019-10-17,9,14,21,7.0
2019-10-15,10,14,21,2.0
2019-10-16,10,14,21,2.0
2019-10-15,11,14,21,1.0
2019-10-16,11,14,21,1.0
2019-10-15,12,14,21,2.0
2019-10-16,12,14,21,1.0
2019-10-17,12,14,21,3.0
2019-10-15,13,14,21,3.0
2019-10-16,13,14,21,3.0
2019-10-17,13,14,21,4.0
2019-10-15,14,14,21,1.0
2019-10-16,14,14,21,1.0
2019-10-17,14,14,21,2.0
2019-10-15,15,14,21,5.0
2019-10-16,15,14,21,3.0
2019-10-17,15,14,21,3.0
2019-10-15,16,14,21,5.0
2019-10-16,16,14,21,4.0
2019-10-17,16,14,21,2.0
2019-10-15,17,14,21,4.0
2019-10-16,17,14,21,8.0
2019-10-17,17,14,21,5.0
2019-10-15,18,14,21,6.0
2019-10-16,18,14,21,3.0
2019-10-17,18,14,21,2.0
2019-10-15,19,14,21,2.0
2019-10-16,19,14,21,1.0
2019-10-17,19,14,21,1.0
2019-10-15,20,14,21,4.0
2019-10-16,20,14,21,1.0
2019-10-17,20,14,21,2.0
2019-10-16,21,14,21,1.0
2019-10-17,21,14,21,2.0
2019-10-15,22,14,21,1.0
2019-10-16,22,14,21,1.0
2019-10-17,22,14,21,1.0
2019-10-16,5,14,22,5.0
2019-10-17,5,14,22,6.0
2019-10-15,6,14,22,14.0
2019-10-16,6,14,22,5.0
2019-10-17,6,14,22,9.0
2019-10-15,7,14,22,11.0
2019-10-16,7,14,22,15.0
2019-10-17,7,14,22,10.0
2019-10-15,8,14,22,8.0
2019-10-16,8,14,22,8.0
2019-10-17,8,14,22,8.0
2019-10-15,9,14,22,7.0
2019-10-16,9,14,22,6.0
2019-10-17,9,14,22,10.0
2019-10-15,10,14,22,1.0
2019-10-16,10,14,22,3.0
2019-10-15,11,14,22,3.0
2019-10-15,12,14,22,1.0
2019-10-17,12,14,22,1.0
2019-10-16,13,14,22,1.0
2019-10-17,14,14,22,1.0
2019-10-15,15,14,22,1.0
2019-10-15,16,14,22,1.0
2019-10-16,16,14,22,1.0
2019-10-17,16,14,22,2.0
2019-10-15,17,14,22,1.0
2019-10-16,17,14,22,4.0
2019-10-17,17,14,22,3.0
2019-10-15,18,14,22,1.0
2019-10-17,18,14,22,3.0
2019-10-15,19,14,22,1.0
2019-10-16,19,14,22,1.0
2019-10-15,20,14,22,2.0
2019-10-15,21,14,22,1.0
2019-10-16,21,14,22,1.0
2019-10-17,21,14,22,1.0
2019-10-15,22,14,22,1.0
2019-10-16,22,14,22,1.0
2019-10-17,23,14,22,1.0
2019-10-15,6,14,23,1.0
2019-10-17,6,14,23,1.0
2019-10-15,7,14,23,6.0
2019-10-16,7,14,23,4.0
2019-10-17,7,14,23,4.0
2019-10-15,8,14,23,10.0
2019-10-16,8,14,23,5.0
2019-10-17,8,14,23,9.0
2019-10-15,9,14,23,8.0
2019-10-16,9,14,23,8.0
2019-10-17,9,14,23,7.0
2019-10-15,10,14,23,2.0
2019-10-16,10,14,23,3.0
2019-10-17,10,14,23,4.0
2019-10-15,11,14,23,2.0
2019-10-16,11,14,23,4.0
2019-10-17,11,14,23,3.0
2019-10-15,12,14,23,4.0
2019-10-16,12,14,23,1.0
2019-10-17,12,14,23,5.0
2019-10-16,13,14,23,1.0
2019-10-17,13,14,23,1.0
2019-10-15,14,14,23,1.0
2019-10-16,14,14,23,1.0
2019-10-15,15,14,23,1.0
2019-10-17,15,14,23,1.0
2019-10-15,16,14,23,1.0
2019-10-16,16,14,23,4.0
2019-10-17,16,14,23,2.0
2019-10-15,17,14,23,7.0
2019-10-16,17,14,23,4.0
2019-10-17,17,14,23,2.0
2019-10-15,18,14,23,1.0
2019-10-16,18,14,23,1.0
2019-10-17,18,14,23,2.0
2019-10-15,19,14,23,4.0
2019-10-16,19,14,23,2.0
2019-10-17,19,14,23,1.0
2019-10-16,21,14,23,1.0
2019-10-17,23,14,23,1.0
2019-10-15,5,14,24,5.0
2019-10-16,5,14,24,5.0
2019-10-17,5,14,24,5.0
2019-10-15,6,14,24,5.0
2019-10-16,6,14,24,3.0
2019-10-17,6,14,24,7.0
2019-10-15,7,14,24,11.0
2019-10-16,7,14,24,11.0
2019-10-17,7,14,24,12.0
2019-10-15,8,14,24,34.0
2019-10-16,8,14,24,23.0
2019-10-17,8,14,24,23.0
2019-10-15,9,14,24,11.0
2019-10-16,9,14,24,11.0
2019-10-17,9,14,24,13.0
2019-10-15,10,14,24,4.0
2019-10-16,10,14,24,6.0
2019-10-17,10,14,24,8.0
2019-10-15,11,14,24,3.0
2019-10-16,11,14,24,2.0
2019-10-17,11,14,24,4.0
2019-10-15,12,14,24,9.0
2019-10-16,12,14,24,7.0
2019-10-17,12,14,24,4.0
2019-10-15,13,14,24,3.0
2019-10-16,13,14,24,4.0
2019-10-17,13,14,24,2.0
2019-10-15,14,14,24,7.0
2019-10-16,14,14,24,3.0
2019-10-17,14,14,24,5.0
2019-10-15,15,14,24,3.0
2019-10-16,15,14,24,5.0
2019-10-17,15,14,24,5.0
2019-10-15,16,14,24,3.0
2019-10-16,16,14,24,6.0
2019-10-17,16,14,24,5.0
2019-10-15,17,14,24,7.0
2019-10-16,17,14,24,4.0
2019-10-17,17,14,24,6.0
2019-10-15,18,14,24,2.0
2019-10-16,18,14,24,3.0
2019-10-15,19,14,24,2.0
2019-10-16,19,14,24,2.0
2019-10-17,19,14,24,1.0
2019-10-15,20,14,24,1.0
2019-10-15,21,14,24,1.0
2019-10-16,21,14,24,4.0
2019-10-17,21,14,24,1.0
2019-10-17,22,14,24,2.0
2019-10-16,23,14,24,1.0
2019-10-15,5,14,25,5.0
2019-10-16,5,14,25,5.0
2019-10-17,5,14,25,4.0
2019-10-15,6,14,25,3.0
2019-10-16,6,14,25,4.0
2019-10-17,6,14,25,5.0
2019-10-15,7,14,25,11.0
2019-10-16,7,14,25,9.0
2019-10-17,7,14,25,9.0
2019-10-15,8,14,25,3.0
2019-10-16,8,14,25,7.0
2019-10-17,8,14,25,3.0
2019-10-15,9,14,25,3.0
2019-10-16,9,14,25,1.0
2019-10-17,9,14,25,3.0
2019-10-15,10,14,25,2.0
2019-10-16,10,14,25,1.0
2019-10-15,11,14,25,1.0
2019-10-16,11,14,25,2.0
2019-10-15,12,14,25,1.0
2019-10-15,13,14,25,1.0
2019-10-16,13,14,25,5.0
2019-10-15,14,14,25,4.0
2019-10-16,14,14,25,1.0
2019-10-15,15,14,25,2.0
2019-10-15,16,14,25,2.0
2019-10-16,16,14,25,2.0
2019-10-17,16,14,25,2.0
2019-10-15,17,14,25,6.0
2019-10-16,17,14,25,1.0
2019-10-17,17,14,25,1.0
2019-10-16,18,14,25,2.0
2019-10-17,18,14,25,2.0
2019-10-17,19,14,25,1.0
2019-10-16,21,14,25,2.0
2019-10-15,5,14,26,8.0
2019-10-16,5,14,26,7.0
2019-10-17,5,14,26,9.0
2019-10-15,6,14,26,10.0
2019-10-16,6,14,26,15.0
2019-10-17,6,14,26,16.0
2019-10-15,7,14,26,42.0
2019-10-16,7,14,26,35.0
2019-10-17,7,14,26,36.0
2019-10-15,8,14,26,29.0
2019-10-16,8,14,26,34.0
2019-10-17,8,14,26,25.0
2019-10-15,9,14,26,19.0
2019-10-16,9,14,26,14.0
2019-10-17,9,14,26,13.0
2019-10-15,10,14,26,4.0
2019-10-16,10,14,26,3.0
2019-10-17,10,14,26,1.0
2019-10-15,11,14,26,4.0
2019-10-16,11,14,26,5.0
2019-10-17,11,14,26,5.0
2019-10-15,12,14,26,4.0
2019-10-16,12,14,26,4.0
2019-10-17,12,14,26,6.0
2019-10-16,13,14,26,3.0
2019-10-17,13,14,26,3.0
2019-10-15,14,14,26,3.0
2019-10-16,14,14,26,2.0
2019-10-17,14,14,26,2.0
2019-10-15,15,14,26,1.0
2019-10-17,15,14,26,2.0
2019-10-15,16,14,26,6.0
2019-10-16,16,14,26,6.0
2019-10-17,16,14,26,4.0
2019-10-15,17,14,26,9.0
2019-10-16,17,14,26,9.0
2019-10-17,17,14,26,4.0
2019-10-15,18,14,26,7.0
2019-10-16,18,14,26,5.0
2019-10-17,18,14,26,2.0
2019-10-15,19,14,26,5.0
2019-10-16,19,14,26,6.0
2019-10-17,19,14,26,2.0
2019-10-15,20,14,26,2.0
2019-10-17,20,14,26,4.0
2019-10-15,21,14,26,2.0
2019-10-16,21,14,26,4.0
2019-10-17,21,14,26,2.0
2019-10-15,22,14,26,2.0
2019-10-17,22,14,26,4.0
2019-10-15,6,14,27,8.0
2019-10-16,6,14,27,5.0
2019-10-17,6,14,27,6.0
2019-10-15,7,14,27,7.0
2019-10-16,7,14,27,9.0
2019-10-17,7,14,27,4.0
2019-10-15,8,14,27,5.0
2019-10-16,8,14,27,2.0
2019-10-17,8,14,27,4.0
2019-10-15,9,14,27,4.0
2019-10-16,9,14,27,2.0
2019-10-17,9,14,27,1.0
2019-10-16,11,14,27,3.0
2019-10-15,13,14,27,1.0
2019-10-17,13,14,27,1.0
2019-10-16,15,14,27,1.0
2019-10-17,15,14,27,3.0
2019-10-17,16,14,27,3.0
2019-10-16,17,14,27,1.0
2019-10-15,18,14,27,1.0
2019-10-16,18,14,27,2.0
2019-10-17,18,14,27,1.0
2019-10-15,20,14,27,3.0
2019-10-16,20,14,27,2.0
2019-10-17,20,14,27,2.0
2019-10-16,23,14,27,1.0
2019-10-15,5,14,29,63.0
2019-10-16,5,14,29,49.0
2019-10-17,5,14,29,57.0
2019-10-15,6,14,29,65.0
2019-10-16,6,14,29,72.0
2019-10-17,6,14,29,68.0
2019-10-15,7,14,29,185.0
2019-10-16,7,14,29,171.0
2019-10-17,7,14,29,194.0
2019-10-15,8,14,29,246.0
2019-10-16,8,14,29,265.0
2019-10-17,8,14,29,267.0
2019-10-15,9,14,29,167.0
2019-10-16,9,14,29,206.0
2019-10-17,9,14,29,212.0
2019-10-15,10,14,29,71.0
2019-10-16,10,14,29,58.0
2019-10-17,10,14,29,61.0
2019-10-15,11,14,29,22.0
2019-10-16,11,14,29,24.0
2019-10-17,11,14,29,31.0
2019-10-15,12,14,29,24.0
2019-10-16,12,14,29,26.0
2019-10-17,12,14,29,23.0
2019-10-15,13,14,29,12.0
2019-10-16,13,14,29,8.0
2019-10-17,13,14,29,13.0
2019-10-15,14,14,29,7.0
2019-10-16,14,14,29,22.0
2019-10-17,14,14,29,9.0
2019-10-15,15,14,29,11.0
2019-10-16,15,14,29,8.0
2019-10-17,15,14,29,15.0
2019-10-15,16,14,29,11.0
2019-10-16,16,14,29,8.0
2019-10-17,16,14,29,11.0
2019-10-15,17,14,29,7.0
2019-10-16,17,14,29,8.0
2019-10-17,17,14,29,8.0
2019-10-15,18,14,29,8.0
2019-10-16,18,14,29,7.0
2019-10-17,18,14,29,9.0
2019-10-15,19,14,29,2.0
2019-10-16,19,14,29,4.0
2019-10-17,19,14,29,5.0
2019-10-15,20,14,29,1.0
2019-10-16,20,14,29,2.0
2019-10-16,21,14,29,1.0
2019-10-17,21,14,29,1.0
2019-10-15,22,14,29,3.0
2019-10-16,22,14,29,2.0
2019-10-17,22,14,29,5.0
2019-10-15,5,14,30,1.0
2019-10-16,5,14,30,1.0
2019-10-17,5,14,30,2.0
2019-10-15,6,14,30,1.0
2019-10-16,6,14,30,1.0
2019-10-17,6,14,30,2.0
2019-10-15,7,14,30,3.0
2019-10-16,7,14,30,2.0
2019-10-17,7,14,30,5.0
2019-10-15,8,14,30,3.0
2019-10-16,8,14,30,4.0
2019-10-17,8,14,30,4.0
2019-10-15,9,14,30,2.0
2019-10-16,9,14,30,1.0
2019-10-17,9,14,30,1.0
2019-10-15,10,14,30,1.0
2019-10-16,10,14,30,1.0
2019-10-15,11,14,30,1.0
2019-10-15,12,14,30,1.0
2019-10-15,13,14,30,1.0
2019-10-16,13,14,30,2.0
2019-10-17,14,14,30,2.0
2019-10-16,15,14,30,1.0
2019-10-17,15,14,30,1.0
2019-10-15,16,14,30,1.0
2019-10-16,16,14,30,1.0
2019-10-15,17,14,30,1.0
2019-10-16,17,14,30,3.0
2019-10-17,17,14,30,3.0
2019-10-15,18,14,30,4.0
2019-10-16,18,14,30,5.0
2019-10-15,19,14,30,1.0
2019-10-16,19,14,30,1.0
2019-10-17,19,14,30,1.0
2019-10-15,20,14,30,2.0
2019-10-16,22,14,30,1.0
2019-10-17,22,14,30,2.0
2019-10-16,23,14,30,1.0
2019-10-15,6,14,31,4.0
2019-10-16,6,14,31,2.0
2019-10-17,6,14,31,3.0
2019-10-15,7,14,31,3.0
2019-10-16,7,14,31,4.0
2019-10-17,7,14,31,4.0
2019-10-15,8,14,31,1.0
2019-10-16,8,14,31,2.0
2019-10-17,8,14,31,1.0
2019-10-15,9,14,31,1.0
2019-10-17,9,14,31,2.0
2019-10-15,10,14,31,1.0
2019-10-16,10,14,31,2.0
2019-10-17,10,14,31,2.0
2019-10-15,11,14,31,4.0
2019-10-16,11,14,31,2.0
2019-10-17,11,14,31,3.0
2019-10-15,12,14,31,4.0
2019-10-16,12,14,31,4.0
2019-10-17,12,14,31,5.0
2019-10-15,13,14,31,1.0
2019-10-16,13,14,31,3.0
2019-10-17,13,14,31,2.0
2019-10-15,14,14,31,4.0
2019-10-16,14,14,31,5.0
2019-10-17,14,14,31,6.0
2019-10-15,15,14,31,5.0
2019-10-16,15,14,31,3.0
2019-10-17,15,14,31,4.0
2019-10-15,16,14,31,3.0
2019-10-16,16,14,31,5.0
2019-10-17,16,14,31,2.0
2019-10-15,17,14,31,5.0
2019-10-16,17,14,31,2.0
2019-10-17,17,14,31,5.0
2019-10-15,18,14,31,6.0
2019-10-16,18,14,31,3.0
2019-10-17,18,14,31,2.0
2019-10-15,19,14,31,2.0
2019-10-16,19,14,31,3.0
2019-10-15,20,14,31,1.0
2019-10-16,20,14,31,1.0
2019-10-15,21,14,31,4.0
2019-10-16,21,14,31,1.0
2019-10-17,21,14,31,2.0
2019-10-16,22,14,31,1.0
2019-10-15,6,14,32,7.0
2019-10-16,6,14,32,6.0
2019-10-17,6,14,32,1.0
2019-10-15,7,14,32,4.0
2019-10-16,7,14,32,2.0
2019-10-17,7,14,32,6.0
2019-10-15,8,14,32,5.0
2019-10-16,8,14,32,7.0
2019-10-17,8,14,32,4.0
2019-10-15,9,14,32,6.0
2019-10-16,9,14,32,1.0
2019-10-17,9,14,32,3.0
2019-10-15,10,14,32,4.0
2019-10-16,10,14,32,7.0
2019-10-17,10,14,32,7.0
2019-10-15,11,14,32,3.0
2019-10-16,11,14,32,1.0
2019-10-17,11,14,32,6.0
2019-10-15,12,14,32,1.0
2019-10-16,12,14,32,4.0
2019-10-17,12,14,32,2.0
2019-10-15,14,14,32,1.0
2019-10-17,14,14,32,4.0
2019-10-15,15,14,32,3.0
2019-10-16,15,14,32,1.0
2019-10-17,15,14,32,3.0
2019-10-15,16,14,32,1.0
2019-10-17,16,14,32,6.0
2019-10-15,17,14,32,2.0
2019-10-16,17,14,32,1.0
2019-10-17,17,14,32,2.0
2019-10-15,18,14,32,1.0
2019-10-16,18,14,32,1.0
2019-10-17,18,14,32,2.0
2019-10-16,19,14,32,1.0
2019-10-16,20,14,32,2.0
2019-10-17,5,14,33,1.0
2019-10-15,6,14,33,2.0
2019-10-16,6,14,33,1.0
2019-10-15,7,14,33,8.0
2019-10-16,7,14,33,5.0
2019-10-17,7,14,33,5.0
2019-10-15,8,14,33,6.0
2019-10-16,8,14,33,4.0
2019-10-17,8,14,33,6.0
2019-10-15,9,14,33,5.0
2019-10-16,9,14,33,2.0
2019-10-17,9,14,33,2.0
2019-10-15,10,14,33,3.0
2019-10-16,10,14,33,3.0
2019-10-17,10,14,33,4.0
2019-10-17,11,14,33,2.0
2019-10-15,12,14,33,1.0
2019-10-16,12,14,33,1.0
2019-10-17,12,14,33,1.0
2019-10-16,13,14,33,4.0
2019-10-17,13,14,33,2.0
2019-10-15,14,14,33,2.0
2019-10-16,14,14,33,2.0
2019-10-17,14,14,33,4.0
2019-10-15,15,14,33,3.0
2019-10-16,15,14,33,3.0
2019-10-17,15,14,33,3.0
2019-10-15,16,14,33,5.0
2019-10-16,16,14,33,1.0
2019-10-17,16,14,33,1.0
2019-10-15,17,14,33,8.0
2019-10-16,17,14,33,4.0
2019-10-17,17,14,33,5.0
2019-10-15,18,14,33,5.0
2019-10-16,18,14,33,6.0
2019-10-17,18,14,33,6.0
2019-10-15,20,14,33,2.0
2019-10-16,20,14,33,1.0
2019-10-17,20,14,33,1.0
2019-10-15,21,14,33,1.0
2019-10-17,21,14,33,1.0
2019-10-15,22,14,33,1.0
2019-10-16,22,14,33,2.0
2019-10-15,6,14,34,3.0
2019-10-16,6,14,34,4.0
2019-10-17,6,14,34,1.0
2019-10-15,7,14,34,5.0
2019-10-16,7,14,34,4.0
2019-10-17,7,14,34,5.0
2019-10-15,8,14,34,2.0
2019-10-16,8,14,34,7.0
2019-10-17,8,14,34,7.0
2019-10-15,9,14,34,2.0
2019-10-16,9,14,34,3.0
2019-10-17,9,14,34,3.0
2019-10-15,10,14,34,2.0
2019-10-16,10,14,34,4.0
2019-10-17,10,14,34,3.0
2019-10-15,11,14,34,5.0
2019-10-16,11,14,34,4.0
2019-10-17,11,14,34,1.0
2019-10-15,12,14,34,1.0
2019-10-16,12,14,34,2.0
2019-10-17,12,14,34,3.0
2019-10-15,13,14,34,2.0
2019-10-16,13,14,34,5.0
2019-10-17,13,14,34,5.0
2019-10-15,14,14,34,2.0
2019-10-16,14,14,34,3.0
2019-10-17,14,14,34,6.0
2019-10-15,15,14,34,15.0
2019-10-16,15,14,34,8.0
2019-10-17,15,14,34,12.0
2019-10-15,16,14,34,13.0
2019-10-16,16,14,34,12.0
2019-10-17,16,14,34,12.0
2019-10-15,17,14,34,17.0
2019-10-16,17,14,34,15.0
2019-10-17,17,14,34,17.0
2019-10-15,18,14,34,13.0
2019-10-16,18,14,34,13.0
2019-10-17,18,14,34,14.0
2019-10-15,19,14,34,6.0
2019-10-16,19,14,34,2.0
2019-10-17,19,14,34,6.0
2019-10-15,20,14,34,3.0
2019-10-16,20,14,34,4.0
2019-10-17,20,14,34,4.0
2019-10-15,21,14,34,3.0
2019-10-16,21,14,34,5.0
2019-10-17,21,14,34,3.0
2019-10-15,22,14,34,2.0
2019-10-16,22,14,34,4.0
2019-10-17,22,14,34,1.0
2019-10-16,23,14,34,1.0
2019-10-15,5,14,35,7.0
2019-10-16,5,14,35,3.0
2019-10-17,5,14,35,3.0
2019-10-15,6,14,35,8.0
2019-10-16,6,14,35,9.0
2019-10-17,6,14,35,8.0
2019-10-15,7,14,35,13.0
2019-10-16,7,14,35,12.0
2019-10-17,7,14,35,12.0
2019-10-15,8,14,35,8.0
2019-10-16,8,14,35,3.0
2019-10-17,8,14,35,6.0
2019-10-15,9,14,35,6.0
2019-10-16,9,14,35,6.0
2019-10-17,9,14,35,8.0
2019-10-15,10,14,35,3.0
2019-10-16,10,14,35,1.0
2019-10-17,10,14,35,3.0
2019-10-15,11,14,35,4.0
2019-10-16,11,14,35,2.0
2019-10-17,11,14,35,2.0
2019-10-15,12,14,35,4.0
2019-10-16,12,14,35,2.0
2019-10-17,12,14,35,9.0
2019-10-16,13,14,35,7.0
2019-10-17,13,14,35,6.0
2019-10-15,14,14,35,6.0
2019-10-16,14,14,35,3.0
2019-10-17,14,14,35,6.0
2019-10-15,15,14,35,13.0
2019-10-16,15,14,35,10.0
2019-10-17,15,14,35,8.0
2019-10-15,16,14,35,10.0
2019-10-16,16,14,35,9.0
2019-10-17,16,14,35,16.0
2019-10-15,17,14,35,9.0
2019-10-16,17,14,35,11.0
2019-10-17,17,14,35,11.0
2019-10-15,18,14,35,9.0
2019-10-16,18,14,35,2.0
2019-10-17,18,14,35,5.0
2019-10-15,19,14,35,3.0
2019-10-16,19,14,35,3.0
2019-10-17,19,14,35,2.0
2019-10-16,20,14,35,1.0
2019-10-17,20,14,35,1.0
2019-10-17,21,14,35,1.0
2019-10-16,22,14,35,2.0
2019-10-15,23,14,35,2.0
2019-10-16,23,14,35,1.0
2019-10-16,5,14,36,1.0
2019-10-15,6,14,36,1.0
2019-10-17,6,14,36,1.0
2019-10-15,7,14,36,5.0
2019-10-16,7,14,36,2.0
2019-10-17,7,14,36,3.0
2019-10-15,8,14,36,1.0
2019-10-17,8,14,36,2.0
2019-10-15,9,14,36,5.0
2019-10-16,9,14,36,4.0
2019-10-17,9,14,36,4.0
2019-10-15,10,14,36,1.0
2019-10-16,10,14,36,3.0
2019-10-17,10,14,36,3.0
2019-10-15,11,14,36,12.0
2019-10-16,11,14,36,3.0
2019-10-17,11,14,36,4.0
2019-10-15,12,14,36,3.0
2019-10-16,12,14,36,9.0
2019-10-17,12,14,36,3.0
2019-10-15,13,14,36,12.0
2019-10-16,13,14,36,15.0
2019-10-17,13,14,36,8.0
2019-10-15,14,14,36,15.0
2019-10-16,14,14,36,16.0
2019-10-17,14,14,36,18.0
2019-10-15,15,14,36,18.0
2019-10-16,15,14,36,23.0
2019-10-17,15,14,36,25.0
2019-10-15,16,14,36,31.0
2019-10-16,16,14,36,24.0
2019-10-17,16,14,36,23.0
2019-10-15,17,14,36,19.0
2019-10-16,17,14,36,23.0
2019-10-17,17,14,36,34.0
2019-10-15,18,14,36,25.0
2019-10-16,18,14,36,14.0
2019-10-17,18,14,36,14.0
2019-10-15,19,14,36,10.0
2019-10-16,19,14,36,2.0
2019-10-17,19,14,36,10.0
2019-10-15,20,14,36,8.0
2019-10-16,20,14,36,8.0
