arc_zone_id,superzone_id,aggregation_weight,aggregation_method
1586,48,1.0,grid_cluster_contiguous
1587,48,1.0,grid_cluster_contiguous
1588,48,1.0,grid_cluster_contiguous
1589,75,1.0,grid_cluster_contiguous
1590,75,1.0,grid_cluster_contiguous
1591,75,1.0,grid_cluster_contiguous
1592,75,1.0,grid_cluster_contiguous
1593,75,1.0,grid_cluster_contiguous
1594,75,1.0,grid_cluster_contiguous
1595,75,1.0,grid_cluster_contiguous
1596,75,1.0,grid_cluster_contiguous
1597,75,1.0,grid_cluster_contiguous
1598,75,1.0,grid_cluster_contiguous
1599,75,1.0,grid_cluster_contiguous
1600,75,1.0,grid_cluster_contiguous
1601,76,1.0,grid_cluster_contiguous
1602,76,1.0,grid_cluster_contiguous
1603,75,1.0,grid_cluster_contiguous
1604,75,1.0,grid_cluster_contiguous
1605,75,1.0,grid_cluster_contiguous
1606,75,1.0,grid_cluster_contiguous
1607,75,1.0,grid_cluster_contiguous
1608,75,1.0,grid_cluster_contiguous
1609,75,1.0,grid_cluster_contiguous
1610,75,1.0,grid_cluster_contiguous
1611,75,1.0,grid_cluster_contiguous
1612,75,1.0,grid_cluster_contiguous
1613,75,1.0,grid_cluster_contiguous
1614,75,1.0,grid_cluster_contiguous
1615,75,1.0,grid_cluster_contiguous
1616,75,1.0,grid_cluster_contiguous
1617,75,1.0,grid_cluster_contiguous
1618,75,1.0,grid_cluster_contiguous
1619,75,1.0,grid_cluster_contiguous
1620,75,1.0,grid_cluster_contiguous
1621,75,1.0,grid_cluster_contiguous
1622,75,1.0,grid_cluster_contiguous
1623,75,1.0,grid_cluster_contiguous
1624,75,1.0,grid_cluster_contiguous
1625,76,1.0,grid_cluster_contiguous
1626,76,1.0,grid_cluster_contiguous
1627,76,1.0,grid_cluster_contiguous
1628,76,1.0,grid_cluster_contiguous
1629,76,1.0,grid_cluster_contiguous
1630,76,1.0,grid_cluster_contiguous
1631,76,1.0,grid_cluster_contiguous
1632,76,1.0,grid_cluster_contiguous
1633,76,1.0,grid_cluster_contiguous
1634,76,1.0,grid_cluster_contiguous
1635,76,1.0,grid_cluster_contiguous
1636,76,1.0,grid_cluster_contiguous
1637,76,1.0,grid_cluster_contiguous
1638,76,1.0,grid_cluster_contiguous
1639,76,1.0,grid_cluster_contiguous
1640,76,1.0,grid_cluster_contiguous
1641,76,1.0,grid_cluster_contiguous
1642,76,1.0,grid_cluster_contiguous
1643,76,1.0,grid_cluster_contiguous
1644,76,1.0,grid_cluster_contiguous
1645,76,1.0,grid_cluster_contiguous
1646,76,1.0,grid_cluster_contiguous
1647,76,1.0,grid_cluster_contiguous
1648,76,1.0,grid_cluster_contiguous
1649,76,1.0,grid_cluster_contiguous
1650,76,1.0,grid_cluster_contiguous
1651,76,1.0,grid_cluster_contiguous
1652,76,1.0,grid_cluster_contiguous
1653,53,1.0,grid_cluster_contiguous
1654,53,1.0,grid_cluster_contiguous
1655,76,1.0,grid_cluster_contiguous
1656,76,1.0,grid_cluster_contiguous
1657,75,1.0,grid_cluster_contiguous
1658,76,1.0,grid_cluster_contiguous
1659,76,1.0,grid_cluster_contiguous
1660,76,1.0,grid_cluster_contiguous
1661,75,1.0,grid_cluster_contiguous
1662,75,1.0,grid_cluster_contiguous
1663,75,1.0,grid_cluster_contiguous
1664,48,1.0,grid_cluster_contiguous
1665,48,1.0,grid_cluster_contiguous
1666,48,1.0,grid_cluster_contiguous
1667,48,1.0,grid_cluster_contiguous
1668,53,1.0,grid_cluster_contiguous
1669,48,1.0,grid_cluster_contiguous
1670,53,1.0,grid_cluster_contiguous
1671,53,1.0,grid_cluster_contiguous
1672,53,1.0,grid_cluster_contiguous
1673,53,1.0,grid_cluster_contiguous
1674,53,1.0,grid_cluster_contiguous
1675,76,1.0,grid_cluster_contiguous
1676,76,1.0,grid_cluster_contiguous
1677,76,1.0,grid_cluster_contiguous
1678,76,1.0,grid_cluster_contiguous
1679,53,1.0,grid_cluster_contiguous
1680,53,1.0,grid_cluster_contiguous
1681,53,1.0,grid_cluster_contiguous
1682,53,1.0,grid_cluster_contiguous
1683,53,1.0,grid_cluster_contiguous
1684,76,1.0,grid_cluster_contiguous
1685,55,1.0,grid_cluster_contiguous
1686,55,1.0,grid_cluster_contiguous
1687,55,1.0,grid_cluster_contiguous
1688,77,1.0,grid_cluster_contiguous
1689,55,1.0,grid_cluster_contiguous
1690,77,1.0,grid_cluster_contiguous
1691,77,1.0,grid_cluster_contiguous
1692,55,1.0,grid_cluster_contiguous
1693,55,1.0,grid_cluster_contiguous
1694,55,1.0,grid_cluster_contiguous
1695,55,1.0,grid_cluster_contiguous
1696,77,1.0,grid_cluster_contiguous
1697,77,1.0,grid_cluster_contiguous
1698,77,1.0,grid_cluster_contiguous
1699,77,1.0,grid_cluster_contiguous
1700,77,1.0,grid_cluster_contiguous
1701,77,1.0,grid_cluster_contiguous
1702,77,1.0,grid_cluster_contiguous
1703,77,1.0,grid_cluster_contiguous
1704,77,1.0,grid_cluster_contiguous
1705,77,1.0,grid_cluster_contiguous
1706,76,1.0,grid_cluster_contiguous
1707,76,1.0,grid_cluster_contiguous
1708,76,1.0,grid_cluster_contiguous
1709,77,1.0,grid_cluster_contiguous
1710,76,1.0,grid_cluster_contiguous
1711,76,1.0,grid_cluster_contiguous
1712,76,1.0,grid_cluster_contiguous
1713,76,1.0,grid_cluster_contiguous
1714,77,1.0,grid_cluster_contiguous
1715,77,1.0,grid_cluster_contiguous
1716,77,1.0,grid_cluster_contiguous
1717,77,1.0,grid_cluster_contiguous
1718,77,1.0,grid_cluster_contiguous
1719,77,1.0,grid_cluster_contiguous
1720,77,1.0,grid_cluster_contiguous
1721,77,1.0,grid_cluster_contiguous
1722,77,1.0,grid_cluster_contiguous
1723,77,1.0,grid_cluster_contiguous
1724,77,1.0,grid_cluster_contiguous
1725,78,1.0,grid_cluster_contiguous
1726,78,1.0,grid_cluster_contiguous
1727,78,1.0,grid_cluster_contiguous
1728,79,1.0,grid_cluster_contiguous
1729,79,1.0,grid_cluster_contiguous
1730,76,1.0,grid_cluster_contiguous
1731,76,1.0,grid_cluster_contiguous
1732,76,1.0,grid_cluster_contiguous
1733,79,1.0,grid_cluster_contiguous
1734,76,1.0,grid_cluster_contiguous
1735,76,1.0,grid_cluster_contiguous
1736,76,1.0,grid_cluster_contiguous
1737,76,1.0,grid_cluster_contiguous
1738,76,1.0,grid_cluster_contiguous
1739,75,1.0,grid_cluster_contiguous
1740,75,1.0,grid_cluster_contiguous
1741,75,1.0,grid_cluster_contiguous
1742,75,1.0,grid_cluster_contiguous
1743,72,1.0,grid_cluster_contiguous
1744,76,1.0,grid_cluster_contiguous
1745,79,1.0,grid_cluster_contiguous
1746,79,1.0,grid_cluster_contiguous
1747,79,1.0,grid_cluster_contiguous
1748,79,1.0,grid_cluster_contiguous
1749,79,1.0,grid_cluster_contiguous
1750,79,1.0,grid_cluster_contiguous
1751,79,1.0,grid_cluster_contiguous
1752,72,1.0,grid_cluster_contiguous
1753,72,1.0,grid_cluster_contiguous
1754,72,1.0,grid_cluster_contiguous
1755,72,1.0,grid_cluster_contiguous
1756,72,1.0,grid_cluster_contiguous
1757,72,1.0,grid_cluster_contiguous
1758,72,1.0,grid_cluster_contiguous
1759,72,1.0,grid_cluster_contiguous
1760,79,1.0,grid_cluster_contiguous
1761,79,1.0,grid_cluster_contiguous
1762,72,1.0,grid_cluster_contiguous
1763,79,1.0,grid_cluster_contiguous
1764,79,1.0,grid_cluster_contiguous
1765,79,1.0,grid_cluster_contiguous
1766,79,1.0,grid_cluster_contiguous
1767,79,1.0,grid_cluster_contiguous
1768,79,1.0,grid_cluster_contiguous
1769,78,1.0,grid_cluster_contiguous
1770,78,1.0,grid_cluster_contiguous
1771,78,1.0,grid_cluster_contiguous
1772,78,1.0,grid_cluster_contiguous
1773,78,1.0,grid_cluster_contiguous
1774,78,1.0,grid_cluster_contiguous
1775,78,1.0,grid_cluster_contiguous
1776,78,1.0,grid_cluster_contiguous
1777,78,1.0,grid_cluster_contiguous
1778,78,1.0,grid_cluster_contiguous
1779,78,1.0,grid_cluster_contiguous
1780,79,1.0,grid_cluster_contiguous
1781,79,1.0,grid_cluster_contiguous
1782,72,1.0,grid_cluster_contiguous
1783,72,1.0,grid_cluster_contiguous
1784,72,1.0,grid_cluster_contiguous
1785,79,1.0,grid_cluster_contiguous
1786,79,1.0,grid_cluster_contiguous
1787,72,1.0,grid_cluster_contiguous
1788,74,1.0,grid_cluster_contiguous
1789,74,1.0,grid_cluster_contiguous
1790,80,1.0,grid_cluster_contiguous
1791,79,1.0,grid_cluster_contiguous
1792,79,1.0,grid_cluster_contiguous
1793,80,1.0,grid_cluster_contiguous
1794,81,1.0,grid_cluster_contiguous
1795,78,1.0,grid_cluster_contiguous
1796,78,1.0,grid_cluster_contiguous
1797,78,1.0,grid_cluster_contiguous
1798,81,1.0,grid_cluster_contiguous
1799,81,1.0,grid_cluster_contiguous
1800,81,1.0,grid_cluster_contiguous
1801,81,1.0,grid_cluster_contiguous
1802,81,1.0,grid_cluster_contiguous
1803,81,1.0,grid_cluster_contiguous
1804,81,1.0,grid_cluster_contiguous
1805,81,1.0,grid_cluster_contiguous
1806,81,1.0,grid_cluster_contiguous
1807,81,1.0,grid_cluster_contiguous
1808,81,1.0,grid_cluster_contiguous
1809,80,1.0,grid_cluster_contiguous
1810,80,1.0,grid_cluster_contiguous
1811,80,1.0,grid_cluster_contiguous
1812,80,1.0,grid_cluster_contiguous
1813,81,1.0,grid_cluster_contiguous
1814,80,1.0,grid_cluster_contiguous
1815,81,1.0,grid_cluster_contiguous
1816,80,1.0,grid_cluster_contiguous
1817,80,1.0,grid_cluster_contiguous
1818,80,1.0,grid_cluster_contiguous
1819,80,1.0,grid_cluster_contiguous
1820,80,1.0,grid_cluster_contiguous
1821,74,1.0,grid_cluster_contiguous
1822,74,1.0,grid_cluster_contiguous
1823,74,1.0,grid_cluster_contiguous
1824,80,1.0,grid_cluster_contiguous
1825,74,1.0,grid_cluster_contiguous
1826,74,1.0,grid_cluster_contiguous
1827,74,1.0,grid_cluster_contiguous
1828,74,1.0,grid_cluster_contiguous
1829,74,1.0,grid_cluster_contiguous
1830,80,1.0,grid_cluster_contiguous
1831,80,1.0,grid_cluster_contiguous
1832,80,1.0,grid_cluster_contiguous
1833,80,1.0,grid_cluster_contiguous
1834,82,1.0,grid_cluster_contiguous
1835,82,1.0,grid_cluster_contiguous
1836,82,1.0,grid_cluster_contiguous
1837,83,1.0,grid_cluster_contiguous
1838,81,1.0,grid_cluster_contiguous
1839,81,1.0,grid_cluster_contiguous
1840,81,1.0,grid_cluster_contiguous
1841,81,1.0,grid_cluster_contiguous
1842,81,1.0,grid_cluster_contiguous
1843,81,1.0,grid_cluster_contiguous
1844,81,1.0,grid_cluster_contiguous
1845,81,1.0,grid_cluster_contiguous
1846,81,1.0,grid_cluster_contiguous
1847,81,1.0,grid_cluster_contiguous
1848,81,1.0,grid_cluster_contiguous
1849,81,1.0,grid_cluster_contiguous
1850,81,1.0,grid_cluster_contiguous
1851,81,1.0,grid_cluster_contiguous
1852,81,1.0,grid_cluster_contiguous
1853,81,1.0,grid_cluster_contiguous
1854,81,1.0,grid_cluster_contiguous
1855,81,1.0,grid_cluster_contiguous
1856,81,1.0,grid_cluster_contiguous
1857,81,1.0,grid_cluster_contiguous
1858,84,1.0,grid_cluster_contiguous
1859,84,1.0,grid_cluster_contiguous
1860,84,1.0,grid_cluster_contiguous
1861,84,1.0,grid_cluster_contiguous
1862,81,1.0,grid_cluster_contiguous
1863,84,1.0,grid_cluster_contiguous
1864,81,1.0,grid_cluster_contiguous
1865,81,1.0,grid_cluster_contiguous
1866,81,1.0,grid_cluster_contiguous
1867,81,1.0,grid_cluster_contiguous
1868,81,1.0,grid_cluster_contiguous
1869,78,1.0,grid_cluster_contiguous
1870,78,1.0,grid_cluster_contiguous
1871,78,1.0,grid_cluster_contiguous
1872,78,1.0,grid_cluster_contiguous
1873,78,1.0,grid_cluster_contiguous
1874,81,1.0,grid_cluster_contiguous
1875,78,1.0,grid_cluster_contiguous
1876,78,1.0,grid_cluster_contiguous
1877,85,1.0,grid_cluster_contiguous
1878,78,1.0,grid_cluster_contiguous
1879,78,1.0,grid_cluster_contiguous
1880,78,1.0,grid_cluster_contiguous
1881,78,1.0,grid_cluster_contiguous
1882,78,1.0,grid_cluster_contiguous
1883,78,1.0,grid_cluster_contiguous
1884,78,1.0,grid_cluster_contiguous
1885,78,1.0,grid_cluster_contiguous
1886,78,1.0,grid_cluster_contiguous
1887,78,1.0,grid_cluster_contiguous
1888,78,1.0,grid_cluster_contiguous
1889,78,1.0,grid_cluster_contiguous
1890,78,1.0,grid_cluster_contiguous
1891,77,1.0,grid_cluster_contiguous
1892,78,1.0,grid_cluster_contiguous
1893,78,1.0,grid_cluster_contiguous
1894,78,1.0,grid_cluster_contiguous
1895,78,1.0,grid_cluster_contiguous
1896,78,1.0,grid_cluster_contiguous
1897,78,1.0,grid_cluster_contiguous
1898,78,1.0,grid_cluster_contiguous
1899,85,1.0,grid_cluster_contiguous
1900,85,1.0,grid_cluster_contiguous
1901,85,1.0,grid_cluster_contiguous
1902,85,1.0,grid_cluster_contiguous
1903,85,1.0,grid_cluster_contiguous
1904,85,1.0,grid_cluster_contiguous
1905,85,1.0,grid_cluster_contiguous
1906,78,1.0,grid_cluster_contiguous
1907,85,1.0,grid_cluster_contiguous
1908,86,1.0,grid_cluster_contiguous
1909,86,1.0,grid_cluster_contiguous
1910,77,1.0,grid_cluster_contiguous
1911,77,1.0,grid_cluster_contiguous
1912,77,1.0,grid_cluster_contiguous
1913,78,1.0,grid_cluster_contiguous
1914,78,1.0,grid_cluster_contiguous
1915,78,1.0,grid_cluster_contiguous
1916,78,1.0,grid_cluster_contiguous
1917,78,1.0,grid_cluster_contiguous
1918,78,1.0,grid_cluster_contiguous
1919,78,1.0,grid_cluster_contiguous
1920,77,1.0,grid_cluster_contiguous
1921,77,1.0,grid_cluster_contiguous
1922,77,1.0,grid_cluster_contiguous
1923,77,1.0,grid_cluster_contiguous
1924,77,1.0,grid_cluster_contiguous
1925,77,1.0,grid_cluster_contiguous
1926,77,1.0,grid_cluster_contiguous
1927,77,1.0,grid_cluster_contiguous
1928,77,1.0,grid_cluster_contiguous
1929,77,1.0,grid_cluster_contiguous
1930,77,1.0,grid_cluster_contiguous
1931,77,1.0,grid_cluster_contiguous
1932,77,1.0,grid_cluster_contiguous
1933,77,1.0,grid_cluster_contiguous
1934,77,1.0,grid_cluster_contiguous
1935,77,1.0,grid_cluster_contiguous
1936,55,1.0,grid_cluster_contiguous
1937,56,1.0,grid_cluster_contiguous
1938,77,1.0,grid_cluster_contiguous
1939,77,1.0,grid_cluster_contiguous
1940,77,1.0,grid_cluster_contiguous
1941,86,1.0,grid_cluster_contiguous
1942,86,1.0,grid_cluster_contiguous
1943,86,1.0,grid_cluster_contiguous
1944,87,1.0,grid_cluster_contiguous
1945,87,1.0,grid_cluster_contiguous
1946,87,1.0,grid_cluster_contiguous
1947,87,1.0,grid_cluster_contiguous
1948,87,1.0,grid_cluster_contiguous
1949,87,1.0,grid_cluster_contiguous
1950,87,1.0,grid_cluster_contiguous
1951,87,1.0,grid_cluster_contiguous
1952,87,1.0,grid_cluster_contiguous
1953,87,1.0,grid_cluster_contiguous
1954,88,1.0,grid_cluster_contiguous
1955,88,1.0,grid_cluster_contiguous
1956,88,1.0,grid_cluster_contiguous
1957,89,1.0,grid_cluster_contiguous
1958,89,1.0,grid_cluster_contiguous
1959,89,1.0,grid_cluster_contiguous
1960,89,1.0,grid_cluster_contiguous
1961,89,1.0,grid_cluster_contiguous
1962,89,1.0,grid_cluster_contiguous
1963,90,1.0,grid_cluster_contiguous
1964,90,1.0,grid_cluster_contiguous
1965,90,1.0,grid_cluster_contiguous
1966,90,1.0,grid_cluster_contiguous
1967,90,1.0,grid_cluster_contiguous
1968,90,1.0,grid_cluster_contiguous
1969,89,1.0,grid_cluster_contiguous
1970,90,1.0,grid_cluster_contiguous
1971,90,1.0,grid_cluster_contiguous
1972,89,1.0,grid_cluster_contiguous
1973,89,1.0,grid_cluster_contiguous
1974,89,1.0,grid_cluster_contiguous
1975,89,1.0,grid_cluster_contiguous
1976,89,1.0,grid_cluster_contiguous
1977,89,1.0,grid_cluster_contiguous
1978,89,1.0,grid_cluster_contiguous
1979,89,1.0,grid_cluster_contiguous
1980,89,1.0,grid_cluster_contiguous
1981,89,1.0,grid_cluster_contiguous
1982,89,1.0,grid_cluster_contiguous
1983,89,1.0,grid_cluster_contiguous
1984,89,1.0,grid_cluster_contiguous
1985,89,1.0,grid_cluster_contiguous
1986,89,1.0,grid_cluster_contiguous
1987,89,1.0,grid_cluster_contiguous
1988,89,1.0,grid_cluster_contiguous
1989,89,1.0,grid_cluster_contiguous
1990,89,1.0,grid_cluster_contiguous
1991,89,1.0,grid_cluster_contiguous
1992,89,1.0,grid_cluster_contiguous
1993,89,1.0,grid_cluster_contiguous
1994,89,1.0,grid_cluster_contiguous
1995,89,1.0,grid_cluster_contiguous
1996,89,1.0,grid_cluster_contiguous
1997,89,1.0,grid_cluster_contiguous
1998,89,1.0,grid_cluster_contiguous
1999,89,1.0,grid_cluster_contiguous
2000,89,1.0,grid_cluster_contiguous
2001,89,1.0,grid_cluster_contiguous
2002,89,1.0,grid_cluster_contiguous
2003,14,1.0,own_superzone_top_demand
2004,89,1.0,grid_cluster_contiguous
2005,89,1.0,grid_cluster_contiguous
2006,89,1.0,grid_cluster_contiguous
2007,89,1.0,grid_cluster_contiguous
2008,88,1.0,grid_cluster_contiguous
2009,88,1.0,grid_cluster_contiguous
2010,89,1.0,grid_cluster_contiguous
2011,88,1.0,grid_cluster_contiguous
2012,88,1.0,grid_cluster_contiguous
2013,88,1.0,grid_cluster_contiguous
2014,88,1.0,grid_cluster_contiguous
2015,88,1.0,grid_cluster_contiguous
2016,88,1.0,grid_cluster_contiguous
2017,88,1.0,grid_cluster_contiguous
2018,88,1.0,grid_cluster_contiguous
2019,88,1.0,grid_cluster_contiguous
2020,88,1.0,grid_cluster_contiguous
2021,88,1.0,grid_cluster_contiguous
2022,87,1.0,grid_cluster_contiguous
2023,87,1.0,grid_cluster_contiguous
2024,87,1.0,grid_cluster_contiguous
2025,88,1.0,grid_cluster_contiguous
2026,88,1.0,grid_cluster_contiguous
2027,88,1.0,grid_cluster_contiguous
2028,88,1.0,grid_cluster_contiguous
2029,88,1.0,grid_cluster_contiguous
2030,88,1.0,grid_cluster_contiguous
2031,88,1.0,grid_cluster_contiguous
2032,88,1.0,grid_cluster_contiguous
2033,88,1.0,grid_cluster_contiguous
2034,88,1.0,grid_cluster_contiguous
2035,88,1.0,grid_cluster_contiguous
2036,89,1.0,grid_cluster_contiguous
2037,89,1.0,grid_cluster_contiguous
2038,89,1.0,grid_cluster_contiguous
2039,89,1.0,grid_cluster_contiguous
2040,89,1.0,grid_cluster_contiguous
2041,89,1.0,grid_cluster_contiguous
2042,88,1.0,grid_cluster_contiguous
2043,89,1.0,grid_cluster_contiguous
2044,91,1.0,grid_cluster_contiguous
2045,92,1.0,grid_cluster_contiguous
2046,92,1.0,grid_cluster_contiguous
2047,92,1.0,grid_cluster_contiguous
2048,88,1.0,grid_cluster_contiguous
2049,88,1.0,grid_cluster_contiguous
2050,88,1.0,grid_cluster_contiguous
2051,88,1.0,grid_cluster_contiguous
2052,88,1.0,grid_cluster_contiguous
2053,88,1.0,grid_cluster_contiguous
2054,88,1.0,grid_cluster_contiguous
2055,88,1.0,grid_cluster_contiguous
2056,88,1.0,grid_cluster_contiguous
2057,88,1.0,grid_cluster_contiguous
2058,88,1.0,grid_cluster_contiguous
2059,88,1.0,grid_cluster_contiguous
2060,88,1.0,grid_cluster_contiguous
2061,88,1.0,grid_cluster_contiguous
2062,88,1.0,grid_cluster_contiguous
2063,88,1.0,grid_cluster_contiguous
2064,88,1.0,grid_cluster_contiguous
2065,92,1.0,grid_cluster_contiguous
2066,92,1.0,grid_cluster_contiguous
2067,92,1.0,grid_cluster_contiguous
2068,88,1.0,grid_cluster_contiguous
2069,88,1.0,grid_cluster_contiguous
2070,92,1.0,grid_cluster_contiguous
2071,92,1.0,grid_cluster_contiguous
2072,92,1.0,grid_cluster_contiguous
2073,92,1.0,grid_cluster_contiguous
2074,93,1.0,grid_cluster_contiguous
2075,93,1.0,grid_cluster_contiguous
2076,92,1.0,grid_cluster_contiguous
2077,92,1.0,grid_cluster_contiguous
2078,93,1.0,grid_cluster_contiguous
2079,93,1.0,grid_cluster_contiguous
2080,93,1.0,grid_cluster_contiguous
2081,93,1.0,grid_cluster_contiguous
2082,93,1.0,grid_cluster_contiguous
2083,93,1.0,grid_cluster_contiguous
2084,93,1.0,grid_cluster_contiguous
2085,93,1.0,grid_cluster_contiguous
2086,93,1.0,grid_cluster_contiguous
2087,93,1.0,grid_cluster_contiguous
2088,93,1.0,grid_cluster_contiguous
2089,93,1.0,grid_cluster_contiguous
2090,93,1.0,grid_cluster_contiguous
2091,93,1.0,grid_cluster_contiguous
2092,94,1.0,grid_cluster_contiguous
2093,93,1.0,grid_cluster_contiguous
2094,93,1.0,grid_cluster_contiguous
2095,93,1.0,grid_cluster_contiguous
2096,93,1.0,grid_cluster_contiguous
2097,94,1.0,grid_cluster_contiguous
2098,94,1.0,grid_cluster_contiguous
2099,94,1.0,grid_cluster_contiguous
2100,94,1.0,grid_cluster_contiguous
2101,94,1.0,grid_cluster_contiguous
2102,94,1.0,grid_cluster_contiguous
2103,94,1.0,grid_cluster_contiguous
2104,94,1.0,grid_cluster_contiguous
2105,94,1.0,grid_cluster_contiguous
2106,93,1.0,grid_cluster_contiguous
2107,93,1.0,grid_cluster_contiguous
2108,93,1.0,grid_cluster_contiguous
2109,93,1.0,grid_cluster_contiguous
2110,93,1.0,grid_cluster_contiguous
2111,93,1.0,grid_cluster_contiguous
2112,93,1.0,grid_cluster_contiguous
2113,93,1.0,grid_cluster_contiguous
2114,93,1.0,grid_cluster_contiguous
2115,93,1.0,grid_cluster_contiguous
2116,93,1.0,grid_cluster_contiguous
2117,93,1.0,grid_cluster_contiguous
2118,93,1.0,grid_cluster_contiguous
2119,93,1.0,grid_cluster_contiguous
2120,93,1.0,grid_cluster_contiguous
2121,92,1.0,grid_cluster_contiguous
2122,93,1.0,grid_cluster_contiguous
2123,92,1.0,grid_cluster_contiguous
2124,92,1.0,grid_cluster_contiguous
2125,92,1.0,grid_cluster_contiguous
2126,92,1.0,grid_cluster_contiguous
2127,92,1.0,grid_cluster_contiguous
2128,92,1.0,grid_cluster_contiguous
2129,92,1.0,grid_cluster_contiguous
2130,92,1.0,grid_cluster_contiguous
2131,92,1.0,grid_cluster_contiguous
2132,92,1.0,grid_cluster_contiguous
2133,92,1.0,grid_cluster_contiguous
2134,92,1.0,grid_cluster_contiguous
2135,93,1.0,grid_cluster_contiguous
2136,93,1.0,grid_cluster_contiguous
2137,92,1.0,grid_cluster_contiguous
2138,92,1.0,grid_cluster_contiguous
2139,92,1.0,grid_cluster_contiguous
2140,91,1.0,grid_cluster_contiguous
2141,91,1.0,grid_cluster_contiguous
2142,91,1.0,grid_cluster_contiguous
2143,91,1.0,grid_cluster_contiguous
2144,91,1.0,grid_cluster_contiguous
2145,91,1.0,grid_cluster_contiguous
2146,91,1.0,grid_cluster_contiguous
2147,91,1.0,grid_cluster_contiguous
2148,91,1.0,grid_cluster_contiguous
2149,91,1.0,grid_cluster_contiguous
2150,91,1.0,grid_cluster_contiguous
2151,91,1.0,grid_cluster_contiguous
2152,91,1.0,grid_cluster_contiguous
2153,91,1.0,grid_cluster_contiguous
2154,91,1.0,grid_cluster_contiguous
2155,91,1.0,grid_cluster_contiguous
2156,91,1.0,grid_cluster_contiguous
2157,91,1.0,grid_cluster_contiguous
2158,91,1.0,grid_cluster_contiguous
2159,91,1.0,grid_cluster_contiguous
2160,91,1.0,grid_cluster_contiguous
2161,91,1.0,grid_cluster_contiguous
2162,91,1.0,grid_cluster_contiguous
2163,91,1.0,grid_cluster_contiguous
2164,91,1.0,grid_cluster_contiguous
2165,91,1.0,grid_cluster_contiguous
2166,91,1.0,grid_cluster_contiguous
2167,91,1.0,grid_cluster_contiguous
2168,91,1.0,grid_cluster_contiguous
2169,15,1.0,own_superzone_top_demand
2170,91,1.0,grid_cluster_contiguous
2171,91,1.0,grid_cluster_contiguous
2172,91,1.0,grid_cluster_contiguous
2173,91,1.0,grid_cluster_contiguous
2174,91,1.0,grid_cluster_contiguous
2175,91,1.0,grid_cluster_contiguous
2176,91,1.0,grid_cluster_contiguous
2177,91,1.0,grid_cluster_contiguous
2178,91,1.0,grid_cluster_contiguous
2179,91,1.0,grid_cluster_contiguous
2180,91,1.0,grid_cluster_contiguous
2181,91,1.0,grid_cluster_contiguous
2182,89,1.0,grid_cluster_contiguous
2183,89,1.0,grid_cluster_contiguous
2184,89,1.0,grid_cluster_contiguous
2185,89,1.0,grid_cluster_contiguous
2186,89,1.0,grid_cluster_contiguous
2187,89,1.0,grid_cluster_contiguous
2188,16,1.0,own_superzone_top_demand
2189,89,1.0,grid_cluster_contiguous
2190,89,1.0,grid_cluster_contiguous
2191,91,1.0,grid_cluster_contiguous
2192,91,1.0,grid_cluster_contiguous
2193,91,1.0,grid_cluster_contiguous
2194,91,1.0,grid_cluster_contiguous
2195,91,1.0,grid_cluster_contiguous
2196,91,1.0,grid_cluster_contiguous
2197,91,1.0,grid_cluster_contiguous
2198,89,1.0,grid_cluster_contiguous
2199,89,1.0,grid_cluster_contiguous
2200,89,1.0,grid_cluster_contiguous
2201,89,1.0,grid_cluster_contiguous
2202,89,1.0,grid_cluster_contiguous
2203,89,1.0,grid_cluster_contiguous
2204,89,1.0,grid_cluster_contiguous
2205,89,1.0,grid_cluster_contiguous
2206,89,1.0,grid_cluster_contiguous
2207,89,1.0,grid_cluster_contiguous
2208,89,1.0,grid_cluster_contiguous
2209,89,1.0,grid_cluster_contiguous
2210,89,1.0,grid_cluster_contiguous
2211,89,1.0,grid_cluster_contiguous
2212,95,1.0,grid_cluster_contiguous
2213,89,1.0,grid_cluster_contiguous
2214,89,1.0,grid_cluster_contiguous
2215,89,1.0,grid_cluster_contiguous
2216,89,1.0,grid_cluster_contiguous
2217,89,1.0,grid_cluster_contiguous
2218,89,1.0,grid_cluster_contiguous
2219,95,1.0,grid_cluster_contiguous
2220,95,1.0,grid_cluster_contiguous
2221,95,1.0,grid_cluster_contiguous
2222,95,1.0,grid_cluster_contiguous
2223,95,1.0,grid_cluster_contiguous
2224,95,1.0,grid_cluster_contiguous
2225,95,1.0,grid_cluster_contiguous
2226,89,1.0,grid_cluster_contiguous
2227,89,1.0,grid_cluster_contiguous
2228,89,1.0,grid_cluster_contiguous
2229,89,1.0,grid_cluster_contiguous
2230,90,1.0,grid_cluster_contiguous
2231,96,1.0,grid_cluster_contiguous
2232,96,1.0,grid_cluster_contiguous
2233,96,1.0,grid_cluster_contiguous
2234,96,1.0,grid_cluster_contiguous
2235,95,1.0,grid_cluster_contiguous
2236,95,1.0,grid_cluster_contiguous
2237,95,1.0,grid_cluster_contiguous
2238,95,1.0,grid_cluster_contiguous
2239,95,1.0,grid_cluster_contiguous
2240,95,1.0,grid_cluster_contiguous
2241,96,1.0,grid_cluster_contiguous
2242,31,1.0,grid_cluster_contiguous
2243,31,1.0,grid_cluster_contiguous
2244,39,1.0,grid_cluster_contiguous
2245,95,1.0,grid_cluster_contiguous
2246,39,1.0,grid_cluster_contiguous
2247,39,1.0,grid_cluster_contiguous
2248,39,1.0,grid_cluster_contiguous
2249,39,1.0,grid_cluster_contiguous
2250,39,1.0,grid_cluster_contiguous
