ACRES,TAZ,NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,FIPSSTCO,REGION,SQMI,JUR,Shape_Leng,Shape_Area,TAZ_Area
22.37892901520,52.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.03496707659,0,4557.39232382000,974826.14790300000,974826.16346900000
24.36948604740,53.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.03807732195,0,4469.29207663000,1061534.81223000000,1054915.51552000000
40.65670895940,54.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.06352610775,0,5874.72672045000,1771006.24227000000,1758958.15660000000
35.34659076400,55.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.05522904807,0,5094.62257537000,1539697.49368000000,1539697.41448000000
41.70566514340,56.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.06516510179,0,6328.60823112000,1816698.77365000000,1816698.81552000000
33.94953935590,57.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.05304615524,0,5363.94554743000,1478841.93434000000,1478841.93899000000
34.50055482590,58.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.05390711692,0,5156.10469160000,1502844.16822000000,1502844.22193000000
56.35129044160,59.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.08804889132,0,6836.84164009000,2454662.21164000000,2454662.14774000000
49.04498304630,60.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.07663278601,0,8221.19298738000,2136399.46150000000,2074921.18875000000
251.61624898000,61.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.39315038903,0,14620.04267770000,10960403.80560000000,4515554.09540000000
54.94738390560,62.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.08585528735,0,7646.62933532000,2393508.04293000000,2290065.31193000000
25.38109936090,63.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.03965796775,0,4848.69448602000,1105600.68816000000,1030995.42403000000
124.40013124700,64.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.19437520507,0,12483.52455900000,5418869.71711000000,2433801.71294000000
20.03076304510,65.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.03129806726,0,4025.34389926000,872540.03824500000,872540.18592700000
138.59952583600,66.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.21656175912,0,11490.52094960000,6037395.34540000000,6037395.39254000000
120.60362226700,67.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.18844315979,0,10848.33983120000,5253493.78595000000,5253493.68611000000
82.76084518380,68.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.12931382060,0,9615.69054249000,3605062.41621000000,3605062.69917000000
58.07518425760,69.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.09074247540,0,7096.37736361000,2529755.02626000000,2529755.07566000000
200.99878145800,70.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.31406059603,0,14176.08144360000,8755506.92031000000,8751785.40068000000
42.53595585930,71.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.06646243103,0,7368.87521413000,1852866.23723000000,1693868.00749000000
93.98522966920,72.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.14685192136,0,8744.02936936000,4093996.60439000000,3969162.90714000000
177.44013671300,73.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.27725021361,0,14371.81564660000,7729292.35521000000,7726092.19164000000
128.26523172700,74.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.20041442457,0,11493.63271200000,5587233.49403000000,5587233.30040000000
165.19130853500,75.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.25811141959,0,13899.35544810000,7195733.39979000000,7195733.53998000000
121.61280611800,76.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.19002000956,0,9731.93766265000,5297453.83451000000,5297453.80406000000
58.48383240390,77.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.09138098813,0,7626.39872430000,2547555.73951000000,2547555.72917000000
55.19202252170,78.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.08623753519,0,6910.19812820000,2404164.50105000000,2404164.41998000000
86.69787490080,79.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.13546542953,0,8127.41591913000,3776559.43068000000,3776559.28929000000
86.20143987940,80.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.13468974981,0,8081.52843571000,3754934.72114000000,3754934.89757000000
98.02267635530,81.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.15316043181,0,10386.86450590000,4269867.78204000000,4269867.98635000000
165.08301072800,82.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.25794220426,0,12257.59858140000,7191015.94732000000,7191015.59368000000
79.83540282850,83.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.12474281692,0,7872.16663751000,3477630.14721000000,3477630.06044000000
127.22496529200,84.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.19878900827,0,11111.93401720000,5541919.48811000000,5541919.68578000000
260.78460375400,85.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.40747594337,0,16202.23889360000,11359777.33950000000,11359777.06330000000
217.24073407300,86.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.33943864699,0,14486.81622860000,9463006.37621000000,9463006.50470000000
377.08552146900,87.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.58919612730,0,29697.62217880000,16425845.31520000000,8310593.93244000000
93.11826256300,88.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.14549728526,0,10376.81301780000,4056231.51724000000,4056231.41051000000
144.72720170100,89.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.22613625266,0,12557.01880320000,6304316.90611000000,6304316.61240000000
472.17748223200,90.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.73777731599,0,28631.13032050000,20568051.12600000000,17517688.32170000000
269.37355731000,91.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.42089618330,0,16529.39327060000,11733912.15640000000,11733912.33150000000
147.20630739900,92.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.23000985531,0,12664.16774170000,6412306.75030000000,5761304.18490000000
199.88456888600,93.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.31231963888,0,14389.00052620000,8706971.82067000000,8706971.81013000000
231.76829773500,94.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.36213796521,0,16003.13796480000,10095827.04930000000,10095827.00580000000
189.26633212800,95.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.29572864395,0,11644.93906090000,8244441.42751000000,8244442.01309000000
191.61720295800,96.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.29940187962,0,14034.30415190000,8346845.36083000000,8346845.23860000000
68.65141531570,97.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.10726783643,0,7308.90974154000,2990455.65115000000,2990455.42056000000
120.14092891700,98.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.18772020143,0,10048.34432670000,5233338.86361000000,5233339.14564000000
46.44416318630,99.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.07256900498,0,7219.20170031000,2023107.74839000000,2023107.75996000000
110.92006710800,100.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.17331260486,0,10351.03784280000,4831678.12320000000,4831678.13215000000
109.65840612900,101.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.17134125958,0,9639.09462350000,4776720.17099000000,4776720.07146000000
122.41908591000,102.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.19127982173,0,10000.62621060000,5332575.38224000000,5332575.35295000000
69.53345973350,103.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.10864603083,0,8380.63595517000,3028877.50599000000,3028877.55146000000
93.69568230920,104.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.14639950361,0,9342.49946269000,4081383.92139000000,4081383.85427000000
157.69259576200,105.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.24639468088,0,11156.67308650000,6869089.47141000000,6869089.42820000000
190.85376066200,106.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.29820900103,0,12903.66021390000,8313589.81443000000,8313589.80918000000
173.63623982600,107.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.27130662473,0,12465.79103950000,7563594.60681000000,7563594.58495000000
287.86249069500,108.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.44978514171,0,14099.74877130000,12539290.09470000000,12539290.39260000000
151.34964070100,109.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.23648381360,0,13179.91530270000,6592790.34893000000,6575574.33961000000
273.75943966800,110.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.42774912448,0,15926.95057270000,11924961.19190000000,11924961.01520000000
122.87930938800,111.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.19199892092,0,10945.33652330000,5352622.71695000000,5352622.54008000000
103.48765277200,112.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.16169945746,0,9446.15284436000,4507922.15476000000,4359663.11664000000
155.98133022600,113.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.24372082848,0,11450.36867170000,6794546.74463000000,6794546.54507000000
82.46675775900,114.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.12885430900,0,9050.48194362000,3592251.96798000000,3592251.89655000000
58.65787081740,115.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.09165292315,0,7724.20724928000,2555136.85281000000,2555136.92721000000
96.93656564860,116.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.15146338383,0,10530.37048020000,4222556.79965000000,4222556.94999000000
47.85579371840,117.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.07477467768,0,7239.65746710000,2084598.37437000000,2084598.25551000000
118.38705129200,118.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.18497976764,0,9034.84742094000,5156939.95426000000,5156939.65340000000
426.32162373500,119.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.66612753709,0,24332.98739830000,18570569.92990000000,17988862.67830000000
70.24856218250,120.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.10976337841,0,8958.78286792000,3060027.36867000000,3060027.58572000000
111.30909428700,121.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.17392045982,0,9099.12640145000,4848624.14713000000,4848624.41970000000
148.68758837400,122.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.23232435683,0,11170.88933110000,6476831.34956000000,6476831.56288000000
130.53575958900,123.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.20396212436,0,11325.16975750000,5686137.68769000000,5686137.62245000000
276.24538552900,124.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.43163341489,0,16391.13567340000,12033248.99360000000,12033249.00040000000
100.94937377600,125.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.15773339653,0,8563.86057697000,4397354.72169000000,4397354.50127000000
86.04172119830,126.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.13444018937,0,8006.68936047000,3747977.37540000000,3747977.51172000000
61.88593999970,127.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.09669678125,0,6896.55823657000,2695751.54639000000,2695751.51828000000
95.16645557320,128.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.14869758683,0,8530.11686085000,4145450.80477000000,4145450.89719000000
76.74937968870,129.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.11992090576,0,9009.62115508000,3343202.97924000000,3343203.04060000000
65.76703707410,130.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.10276099543,0,8323.23503824000,2864812.13495000000,2864812.10931000000
103.37291851700,131.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.16152018518,0,10061.93960690000,4502924.33059000000,4502924.49279000000
96.04780378980,132.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.15007469342,0,9603.50668884000,4183842.33308000000,4183842.40041000000
144.98282060800,133.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.22653565720,0,10488.13730480000,6315451.66567000000,6315451.40396000000
81.78232863870,134.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.12778488850,0,7844.36695190000,3562438.23550000000,3562438.17589000000
129.69129819000,135.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.20264265342,0,12964.03849790000,5649352.94916000000,5649352.85638000000
250.29246947000,136.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.39108198355,0,23208.33191120000,10902739.97010000000,10901428.64390000000
154.85473847200,137.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.24196052886,0,12083.96731660000,6745472.40783000000,6718827.89098000000
149.05856987600,138.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.23290401543,0,11919.85231220000,6492991.30378000000,6492991.14455000000
433.20490146000,139.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.67688265853,0,21255.52370370000,18870405.50760000000,18424281.23200000000
81.14712039120,140.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.12679237561,0,9665.13318002000,3534768.56424000000,3534768.63764000000
111.46711027400,141.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.17416735980,0,9219.96930018000,4855507.32355000000,4855507.32846000000
75.98429542680,142.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.11872546160,0,7666.99359042000,3309875.90879000000,3309875.80924000000
113.11589584700,143.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.17674358726,0,10139.87670040000,4927328.42308000000,4927328.39554000000
95.51652275810,144.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.14924456681,0,8283.41759348000,4160699.73134000000,4160699.75183000000
90.75018319780,145.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.14179716125,0,8196.52945842000,3953077.98010000000,3953077.74531000000
90.74910493280,146.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.14179547646,0,8776.56512492000,3953031.01087000000,3953031.09417000000
191.21575091000,147.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.29877461080,0,13351.26538070000,8329358.10963000000,8329149.13416000000
155.96434103300,148.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.24369428286,0,11611.97143470000,6793806.69541000000,6649589.87408000000
165.33667778200,149.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.25833855903,0,11587.95347810000,7202065.68417000000,7202065.90748000000
199.51237631700,150.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.31173808800,0,16775.58951820000,8690759.11238000000,8489249.61946000000
76.81091603800,151.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.12001705631,0,8512.67256863000,3345883.50261000000,3296078.80125000000
80.84414157170,152.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.12631897121,0,14975.34086090000,3521570.80686000000,3346178.38205000000
74.70047109930,153.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.11671948609,0,8022.76012215000,3253952.52109000000,3253952.67239000000
56.36969914910,154.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.08807765492,0,9084.42094180000,2455464.09493000000,2455463.91393000000
33.57400220630,155.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.05245937845,0,5314.77327644000,1462483.53610000000,1462483.56006000000
56.92784188810,156.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.08894975295,0,6850.17625561000,2479776.79265000000,2479776.86103000000
111.27098393500,157.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.17386091240,0,11081.21757730000,4846964.06021000000,4846963.95533000000
185.26359710300,158.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.28947437047,0,12981.98205180000,8070082.28982000000,7974735.40106000000
77.01963554200,159.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.12034318053,0,7547.34525693000,3354975.32421000000,3354975.34405000000
42.12723686360,160.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.06582380760,0,6179.26593904000,1835062.43778000000,1835062.38571000000
72.34640496220,161.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.11304125775,0,7148.15253606000,3151409.40015000000,3151409.43899000000
35.25317388710,162.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.05508308420,0,5999.07614622000,1535628.25452000000,1535628.28245000000
74.83337710330,163.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.11692715172,0,8324.58746453000,3259741.90662000000,3259741.97241000000
48.45046606990,164.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.07570385323,0,6049.54367295000,2110502.30201000000,2110502.25916000000
32.58609391170,165.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.05091577174,0,5161.46363877000,1419450.25080000000,1419450.22340000000
81.39645608850,166.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.12718196264,0,8742.23016319000,3545629.62722000000,3545629.68670000000
58.38699203580,167.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.09122967506,0,6471.22190123000,2543337.37308000000,2543337.26147000000
151.15083188000,168.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.23617317481,0,11978.38925250000,6584130.23668000000,4904389.49022000000
113.99568330700,169.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.17811825517,0,11752.26889140000,4965651.96486000000,4965652.14127000000
53.76533447360,170.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.08400833512,0,7676.22138061000,2342017.96967000000,2342017.95584000000
32.39802067660,171.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.05062190731,0,4881.63671796000,1411257.78067000000,1411257.74593000000
64.99227997500,172.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.10155043746,0,6799.10524835000,2831063.71571000000,2831063.62781000000
22.67698754100,173.00000000000,District of Columbia,District of Columbia,11,1,11001,TPB Modeled Region,0.03543279303,0,4101.80456037000,987809.57728600000,987809.85419600000
