link_id,directed_route_id,route_short_name,from_node_id,to_node_id,hour,load,num_trips,period_capacity,vc,state,empty_seats,excess_riders
390,1.1,Yellow-S,1005,1011,6.0,219.66666666666666,6.0,4500.0,0.04881481481481481,OVERSUPPLY,4280.333333333333,0.0
390,1.1,Yellow-S,1005,1011,7.0,424.5,6.0,4500.0,0.09433333333333334,OVERSUPPLY,4075.5,0.0
390,1.1,Yellow-S,1005,1011,8.0,603.0,6.0,4500.0,0.134,OVERSUPPLY,3897.0,0.0
390,1.1,Yellow-S,1005,1011,9.0,499.0,6.0,4500.0,0.11088888888888888,OVERSUPPLY,4001.0,0.0
390,1.1,Yellow-S,1005,1011,10.0,363.6666666666667,6.0,4500.0,0.08081481481481483,OVERSUPPLY,4136.333333333333,0.0
390,1.1,Yellow-S,1005,1011,11.0,336.1666666666667,6.0,4500.0,0.0747037037037037,OVERSUPPLY,4163.833333333333,0.0
390,1.1,Yellow-S,1005,1011,12.0,350.5,6.0,4500.0,0.07788888888888888,OVERSUPPLY,4149.5,0.0
390,1.1,Yellow-S,1005,1011,13.0,360.6666666666667,6.0,4500.0,0.08014814814814815,OVERSUPPLY,4139.333333333333,0.0
390,1.1,Yellow-S,1005,1011,14.0,478.3333333333333,6.0,4500.0,0.10629629629629629,OVERSUPPLY,4021.6666666666665,0.0
390,1.1,Yellow-S,1005,1011,15.0,714.1666666666666,6.0,4500.0,0.1587037037037037,OVERSUPPLY,3785.8333333333335,0.0
390,1.1,Yellow-S,1005,1011,16.0,1166.3333333333333,6.0,4500.0,0.2591851851851852,BALANCED,3333.666666666667,0.0
390,1.1,Yellow-S,1005,1011,17.0,1747.3333333333333,6.0,4500.0,0.3882962962962963,BALANCED,2752.666666666667,0.0
390,1.1,Yellow-S,1005,1011,18.0,1136.3333333333333,6.0,4500.0,0.2525185185185185,BALANCED,3363.666666666667,0.0
390,1.1,Yellow-S,1005,1011,19.0,571.0,6.0,4500.0,0.12688888888888888,OVERSUPPLY,3929.0,0.0
390,1.1,Yellow-S,1005,1011,20.0,332.6666666666667,6.0,4500.0,0.07392592592592594,OVERSUPPLY,4167.333333333333,0.0
390,1.1,Yellow-S,1005,1011,21.0,251.83333333333334,4.0,3000.0,0.08394444444444445,OVERSUPPLY,2748.1666666666665,0.0
390,1.1,Yellow-S,1005,1011,22.0,227.16666666666666,3.0,2250.0,0.10096296296296296,OVERSUPPLY,2022.8333333333333,0.0
390,1.1,Yellow-S,1005,1011,23.0,167.16666666666666,3.0,2250.0,0.07429629629629629,OVERSUPPLY,2082.8333333333335,0.0
392,1.1,Yellow-S,1006,1012,5.0,8.666666666666666,6.0,4500.0,0.0019259259259259258,OVERSUPPLY,4491.333333333333,0.0
392,1.1,Yellow-S,1006,1012,6.0,76.83333333333333,6.0,4500.0,0.01707407407407407,OVERSUPPLY,4423.166666666667,0.0
392,1.1,Yellow-S,1006,1012,7.0,83.83333333333333,6.0,4500.0,0.018629629629629628,OVERSUPPLY,4416.166666666667,0.0
392,1.1,Yellow-S,1006,1012,8.0,93.83333333333333,6.0,4500.0,0.02085185185185185,OVERSUPPLY,4406.166666666667,0.0
392,1.1,Yellow-S,1006,1012,9.0,81.5,6.0,4500.0,0.018111111111111113,OVERSUPPLY,4418.5,0.0
392,1.1,Yellow-S,1006,1012,10.0,56.0,6.0,4500.0,0.012444444444444444,OVERSUPPLY,4444.0,0.0
392,1.1,Yellow-S,1006,1012,11.0,52.5,6.0,4500.0,0.011666666666666667,OVERSUPPLY,4447.5,0.0
392,1.1,Yellow-S,1006,1012,12.0,34.33333333333333,6.0,4500.0,0.007629629629629629,OVERSUPPLY,4465.666666666667,0.0
392,1.1,Yellow-S,1006,1012,13.0,22.833333333333332,6.0,4500.0,0.005074074074074074,OVERSUPPLY,4477.166666666667,0.0
392,1.1,Yellow-S,1006,1012,14.0,29.166666666666668,6.0,4500.0,0.006481481481481482,OVERSUPPLY,4470.833333333333,0.0
392,1.1,Yellow-S,1006,1012,15.0,19.666666666666668,6.0,4500.0,0.004370370370370371,OVERSUPPLY,4480.333333333333,0.0
392,1.1,Yellow-S,1006,1012,16.0,23.666666666666668,6.0,4500.0,0.0052592592592592595,OVERSUPPLY,4476.333333333333,0.0
392,1.1,Yellow-S,1006,1012,17.0,25.333333333333332,6.0,4500.0,0.005629629629629629,OVERSUPPLY,4474.666666666667,0.0
392,1.1,Yellow-S,1006,1012,18.0,23.666666666666668,6.0,4500.0,0.0052592592592592595,OVERSUPPLY,4476.333333333333,0.0
392,1.1,Yellow-S,1006,1012,19.0,16.0,6.0,4500.0,0.0035555555555555557,OVERSUPPLY,4484.0,0.0
392,1.1,Yellow-S,1006,1012,20.0,18.5,6.0,4500.0,0.004111111111111111,OVERSUPPLY,4481.5,0.0
392,1.1,Yellow-S,1006,1012,21.0,12.0,4.0,3000.0,0.004,OVERSUPPLY,2988.0,0.0
392,1.1,Yellow-S,1006,1012,22.0,6.166666666666667,3.0,2250.0,0.002740740740740741,OVERSUPPLY,2243.8333333333335,0.0
392,1.1,Yellow-S,1006,1012,23.0,3.6666666666666665,3.0,2250.0,0.0016296296296296295,OVERSUPPLY,2246.3333333333335,0.0
394,1.1,Yellow-S,1007,1001,5.0,363.1666666666667,6.0,4500.0,0.08070370370370371,OVERSUPPLY,4136.833333333333,0.0
394,1.1,Yellow-S,1007,1001,6.0,1398.3333333333333,6.0,4500.0,0.3107407407407407,BALANCED,3101.666666666667,0.0
394,1.1,Yellow-S,1007,1001,7.0,2456.5,6.0,4500.0,0.5458888888888889,BALANCED,2043.5,0.0
394,1.1,Yellow-S,1007,1001,8.0,3415.8333333333335,6.0,4500.0,0.7590740740740741,BALANCED,1084.1666666666665,0.0
394,1.1,Yellow-S,1007,1001,9.0,2355.8333333333335,6.0,4500.0,0.5235185185185186,BALANCED,2144.1666666666665,0.0
394,1.1,Yellow-S,1007,1001,10.0,1144.6666666666667,6.0,4500.0,0.2543703703703704,BALANCED,3355.333333333333,0.0
394,1.1,Yellow-S,1007,1001,11.0,801.0,6.0,4500.0,0.178,OVERSUPPLY,3699.0,0.0
394,1.1,Yellow-S,1007,1001,12.0,610.5,6.0,4500.0,0.13566666666666666,OVERSUPPLY,3889.5,0.0
394,1.1,Yellow-S,1007,1001,13.0,534.3333333333334,6.0,4500.0,0.11874074074074074,OVERSUPPLY,3965.6666666666665,0.0
394,1.1,Yellow-S,1007,1001,14.0,537.0,6.0,4500.0,0.11933333333333333,OVERSUPPLY,3963.0,0.0
394,1.1,Yellow-S,1007,1001,15.0,528.0,6.0,4500.0,0.11733333333333333,OVERSUPPLY,3972.0,0.0
394,1.1,Yellow-S,1007,1001,16.0,721.1666666666666,6.0,4500.0,0.16025925925925924,OVERSUPPLY,3778.8333333333335,0.0
394,1.1,Yellow-S,1007,1001,17.0,922.5,6.0,4500.0,0.205,BALANCED,3577.5,0.0
394,1.1,Yellow-S,1007,1001,18.0,798.8333333333334,6.0,4500.0,0.17751851851851852,OVERSUPPLY,3701.1666666666665,0.0
394,1.1,Yellow-S,1007,1001,19.0,444.0,6.0,4500.0,0.09866666666666667,OVERSUPPLY,4056.0,0.0
394,1.1,Yellow-S,1007,1001,20.0,248.0,6.0,4500.0,0.05511111111111111,OVERSUPPLY,4252.0,0.0
394,1.1,Yellow-S,1007,1001,21.0,212.0,4.0,3000.0,0.07066666666666667,OVERSUPPLY,2788.0,0.0
394,1.1,Yellow-S,1007,1001,22.0,266.0,3.0,2250.0,0.11822222222222223,OVERSUPPLY,1984.0,0.0
394,1.1,Yellow-S,1007,1001,23.0,176.66666666666666,3.0,2250.0,0.07851851851851852,OVERSUPPLY,2073.3333333333335,0.0
396,1.1,Yellow-S,1008,1002,5.0,167.33333333333334,6.0,4500.0,0.03718518518518519,OVERSUPPLY,4332.666666666667,0.0
396,1.1,Yellow-S,1008,1002,6.0,488.1666666666667,6.0,4500.0,0.10848148148148148,OVERSUPPLY,4011.8333333333335,0.0
396,1.1,Yellow-S,1008,1002,7.0,1174.5,6.0,4500.0,0.261,BALANCED,3325.5,0.0
396,1.1,Yellow-S,1008,1002,8.0,1847.6666666666667,6.0,4500.0,0.4105925925925926,BALANCED,2652.333333333333,0.0
396,1.1,Yellow-S,1008,1002,9.0,1278.3333333333333,6.0,4500.0,0.28407407407407403,BALANCED,3221.666666666667,0.0
396,1.1,Yellow-S,1008,1002,10.0,695.0,6.0,4500.0,0.15444444444444444,OVERSUPPLY,3805.0,0.0
396,1.1,Yellow-S,1008,1002,11.0,466.3333333333333,6.0,4500.0,0.10362962962962963,OVERSUPPLY,4033.6666666666665,0.0
396,1.1,Yellow-S,1008,1002,12.0,418.0,6.0,4500.0,0.09288888888888888,OVERSUPPLY,4082.0,0.0
396,1.1,Yellow-S,1008,1002,13.0,387.1666666666667,6.0,4500.0,0.08603703703703704,OVERSUPPLY,4112.833333333333,0.0
396,1.1,Yellow-S,1008,1002,14.0,373.6666666666667,6.0,4500.0,0.08303703703703705,OVERSUPPLY,4126.333333333333,0.0
396,1.1,Yellow-S,1008,1002,15.0,410.5,6.0,4500.0,0.09122222222222222,OVERSUPPLY,4089.5,0.0
396,1.1,Yellow-S,1008,1002,16.0,590.0,6.0,4500.0,0.13111111111111112,OVERSUPPLY,3910.0,0.0
396,1.1,Yellow-S,1008,1002,17.0,767.3333333333334,6.0,4500.0,0.1705185185185185,OVERSUPPLY,3732.6666666666665,0.0
396,1.1,Yellow-S,1008,1002,18.0,657.0,6.0,4500.0,0.146,OVERSUPPLY,3843.0,0.0
396,1.1,Yellow-S,1008,1002,19.0,356.8333333333333,6.0,4500.0,0.0792962962962963,OVERSUPPLY,4143.166666666667,0.0
396,1.1,Yellow-S,1008,1002,20.0,185.66666666666666,6.0,4500.0,0.04125925925925926,OVERSUPPLY,4314.333333333333,0.0
396,1.1,Yellow-S,1008,1002,21.0,155.33333333333334,4.0,3000.0,0.051777777777777784,OVERSUPPLY,2844.6666666666665,0.0
396,1.1,Yellow-S,1008,1002,22.0,227.16666666666666,3.0,2250.0,0.10096296296296296,OVERSUPPLY,2022.8333333333333,0.0
396,1.1,Yellow-S,1008,1002,23.0,151.16666666666666,3.0,2250.0,0.06718518518518518,OVERSUPPLY,2098.8333333333335,0.0
398,1.1,Yellow-S,1009,1003,5.0,182.83333333333334,6.0,4500.0,0.040629629629629634,OVERSUPPLY,4317.166666666667,0.0
398,1.1,Yellow-S,1009,1003,6.0,518.8333333333334,6.0,4500.0,0.1152962962962963,OVERSUPPLY,3981.1666666666665,0.0
398,1.1,Yellow-S,1009,1003,7.0,907.0,6.0,4500.0,0.20155555555555554,BALANCED,3593.0,0.0
398,1.1,Yellow-S,1009,1003,8.0,1180.0,6.0,4500.0,0.26222222222222225,BALANCED,3320.0,0.0
398,1.1,Yellow-S,1009,1003,9.0,833.0,6.0,4500.0,0.18511111111111112,OVERSUPPLY,3667.0,0.0
398,1.1,Yellow-S,1009,1003,10.0,367.5,6.0,4500.0,0.08166666666666667,OVERSUPPLY,4132.5,0.0
398,1.1,Yellow-S,1009,1003,11.0,248.66666666666666,6.0,4500.0,0.05525925925925926,OVERSUPPLY,4251.333333333333,0.0
398,1.1,Yellow-S,1009,1003,12.0,141.83333333333334,6.0,4500.0,0.03151851851851852,OVERSUPPLY,4358.166666666667,0.0
398,1.1,Yellow-S,1009,1003,13.0,108.66666666666667,6.0,4500.0,0.024148148148148148,OVERSUPPLY,4391.333333333333,0.0
398,1.1,Yellow-S,1009,1003,14.0,120.16666666666667,6.0,4500.0,0.026703703703703705,OVERSUPPLY,4379.833333333333,0.0
398,1.1,Yellow-S,1009,1003,15.0,89.33333333333333,6.0,4500.0,0.01985185185185185,OVERSUPPLY,4410.666666666667,0.0
398,1.1,Yellow-S,1009,1003,16.0,111.0,6.0,4500.0,0.024666666666666667,OVERSUPPLY,4389.0,0.0
398,1.1,Yellow-S,1009,1003,17.0,141.0,6.0,4500.0,0.03133333333333333,OVERSUPPLY,4359.0,0.0
398,1.1,Yellow-S,1009,1003,18.0,122.16666666666667,6.0,4500.0,0.02714814814814815,OVERSUPPLY,4377.833333333333,0.0
398,1.1,Yellow-S,1009,1003,19.0,69.16666666666667,6.0,4500.0,0.015370370370370371,OVERSUPPLY,4430.833333333333,0.0
398,1.1,Yellow-S,1009,1003,20.0,45.33333333333333,6.0,4500.0,0.010074074074074074,OVERSUPPLY,4454.666666666667,0.0
398,1.1,Yellow-S,1009,1003,21.0,38.0,4.0,3000.0,0.012666666666666666,OVERSUPPLY,2962.0,0.0
398,1.1,Yellow-S,1009,1003,22.0,25.666666666666668,3.0,2250.0,0.011407407407407408,OVERSUPPLY,2224.3333333333335,0.0
398,1.1,Yellow-S,1009,1003,23.0,15.833333333333332,3.0,2250.0,0.007037037037037036,OVERSUPPLY,2234.1666666666665,0.0
400,1.1,Yellow-S,1010,1032,5.0,25.5,6.0,4500.0,0.005666666666666667,OVERSUPPLY,4474.5,0.0
400,1.1,Yellow-S,1010,1032,6.0,325.0,6.0,4500.0,0.07222222222222222,OVERSUPPLY,4175.0,0.0
400,1.1,Yellow-S,1010,1032,7.0,468.1666666666667,6.0,4500.0,0.10403703703703704,OVERSUPPLY,4031.8333333333335,0.0
400,1.1,Yellow-S,1010,1032,8.0,690.3333333333334,6.0,4500.0,0.1534074074074074,OVERSUPPLY,3809.6666666666665,0.0
400,1.1,Yellow-S,1010,1032,9.0,563.6666666666666,6.0,4500.0,0.12525925925925926,OVERSUPPLY,3936.3333333333335,0.0
400,1.1,Yellow-S,1010,1032,10.0,409.6666666666667,6.0,4500.0,0.09103703703703704,OVERSUPPLY,4090.3333333333335,0.0
400,1.1,Yellow-S,1010,1032,11.0,381.0,6.0,4500.0,0.08466666666666667,OVERSUPPLY,4119.0,0.0
400,1.1,Yellow-S,1010,1032,12.0,353.5,6.0,4500.0,0.07855555555555556,OVERSUPPLY,4146.5,0.0
400,1.1,Yellow-S,1010,1032,13.0,343.8333333333333,6.0,4500.0,0.07640740740740741,OVERSUPPLY,4156.166666666667,0.0
400,1.1,Yellow-S,1010,1032,14.0,444.1666666666667,6.0,4500.0,0.09870370370370371,OVERSUPPLY,4055.8333333333335,0.0
400,1.1,Yellow-S,1010,1032,15.0,632.1666666666666,6.0,4500.0,0.14048148148148148,OVERSUPPLY,3867.8333333333335,0.0
400,1.1,Yellow-S,1010,1032,16.0,1018.6666666666666,6.0,4500.0,0.22637037037037036,BALANCED,3481.3333333333335,0.0
400,1.1,Yellow-S,1010,1032,17.0,1519.0,6.0,4500.0,0.33755555555555555,BALANCED,2981.0,0.0
400,1.1,Yellow-S,1010,1032,18.0,969.6666666666666,6.0,4500.0,0.21548148148148147,BALANCED,3530.3333333333335,0.0
400,1.1,Yellow-S,1010,1032,19.0,490.6666666666667,6.0,4500.0,0.10903703703703704,OVERSUPPLY,4009.3333333333335,0.0
400,1.1,Yellow-S,1010,1032,20.0,301.8333333333333,6.0,4500.0,0.06707407407407406,OVERSUPPLY,4198.166666666667,0.0
400,1.1,Yellow-S,1010,1032,21.0,240.66666666666666,4.0,3000.0,0.08022222222222222,OVERSUPPLY,2759.3333333333335,0.0
400,1.1,Yellow-S,1010,1032,22.0,185.83333333333334,3.0,2250.0,0.08259259259259259,OVERSUPPLY,2064.1666666666665,0.0
400,1.1,Yellow-S,1010,1032,23.0,135.33333333333334,3.0,2250.0,0.06014814814814815,OVERSUPPLY,2114.6666666666665,0.0
402,1.1,Yellow-S,1011,1033,5.0,21.166666666666668,6.0,4500.0,0.004703703703703704,OVERSUPPLY,4478.833333333333,0.0
402,1.1,Yellow-S,1011,1033,6.0,186.33333333333334,6.0,4500.0,0.04140740740740741,OVERSUPPLY,4313.666666666667,0.0
402,1.1,Yellow-S,1011,1033,7.0,346.6666666666667,6.0,4500.0,0.07703703703703704,OVERSUPPLY,4153.333333333333,0.0
402,1.1,Yellow-S,1011,1033,8.0,534.1666666666666,6.0,4500.0,0.1187037037037037,OVERSUPPLY,3965.8333333333335,0.0
402,1.1,Yellow-S,1011,1033,9.0,438.1666666666667,6.0,4500.0,0.09737037037037037,OVERSUPPLY,4061.8333333333335,0.0
402,1.1,Yellow-S,1011,1033,10.0,315.5,6.0,4500.0,0.07011111111111111,OVERSUPPLY,4184.5,0.0
402,1.1,Yellow-S,1011,1033,11.0,297.6666666666667,6.0,4500.0,0.06614814814814815,OVERSUPPLY,4202.333333333333,0.0
402,1.1,Yellow-S,1011,1033,12.0,296.0,6.0,4500.0,0.06577777777777778,OVERSUPPLY,4204.0,0.0
402,1.1,Yellow-S,1011,1033,13.0,303.3333333333333,6.0,4500.0,0.0674074074074074,OVERSUPPLY,4196.666666666667,0.0
402,1.1,Yellow-S,1011,1033,14.0,401.5,6.0,4500.0,0.08922222222222222,OVERSUPPLY,4098.5,0.0
402,1.1,Yellow-S,1011,1033,15.0,598.5,6.0,4500.0,0.133,OVERSUPPLY,3901.5,0.0
402,1.1,Yellow-S,1011,1033,16.0,987.3333333333334,6.0,4500.0,0.2194074074074074,BALANCED,3512.6666666666665,0.0
402,1.1,Yellow-S,1011,1033,17.0,1476.1666666666667,6.0,4500.0,0.32803703703703707,BALANCED,3023.833333333333,0.0
