link_id,directed_route_id,route_short_name,from_node_id,to_node_id,hour,load,num_trips,period_capacity,vc,state,empty_seats,excess_riders
382,1.1,Yellow-S,1001,1073,5.0,766.6666666666666,6.0,4500.0,0.17037037037037037,OVERSUPPLY,3733.3333333333335,0.0
382,1.1,Yellow-S,1001,1073,6.0,3111.0,6.0,4500.0,0.6913333333333334,BALANCED,1389.0,0.0
382,1.1,Yellow-S,1001,1073,7.0,5268.166666666667,6.0,4500.0,1.1707037037037038,UNDERSUPPLY,0.0,768.166666666667
382,1.1,Yellow-S,1001,1073,8.0,7771.166666666667,6.0,4500.0,1.726925925925926,UNDERSUPPLY,0.0,3271.166666666667
382,1.1,Yellow-S,1001,1073,9.0,5592.0,6.0,4500.0,1.2426666666666666,UNDERSUPPLY,0.0,1092.0
382,1.1,Yellow-S,1001,1073,10.0,2647.3333333333335,6.0,4500.0,0.5882962962962963,BALANCED,1852.6666666666665,0.0
382,1.1,Yellow-S,1001,1073,11.0,1413.5,6.0,4500.0,0.3141111111111111,BALANCED,3086.5,0.0
382,1.1,Yellow-S,1001,1073,12.0,1046.0,6.0,4500.0,0.23244444444444445,BALANCED,3454.0,0.0
382,1.1,Yellow-S,1001,1073,13.0,861.5,6.0,4500.0,0.19144444444444444,OVERSUPPLY,3638.5,0.0
382,1.1,Yellow-S,1001,1073,14.0,747.3333333333334,6.0,4500.0,0.1660740740740741,OVERSUPPLY,3752.6666666666665,0.0
382,1.1,Yellow-S,1001,1073,15.0,775.0,6.0,4500.0,0.17222222222222222,OVERSUPPLY,3725.0,0.0
382,1.1,Yellow-S,1001,1073,16.0,1138.3333333333333,6.0,4500.0,0.25296296296296295,BALANCED,3361.666666666667,0.0
382,1.1,Yellow-S,1001,1073,17.0,1872.5,6.0,4500.0,0.4161111111111111,BALANCED,2627.5,0.0
382,1.1,Yellow-S,1001,1073,18.0,1454.3333333333333,6.0,4500.0,0.3231851851851852,BALANCED,3045.666666666667,0.0
382,1.1,Yellow-S,1001,1073,19.0,723.6666666666666,6.0,4500.0,0.1608148148148148,OVERSUPPLY,3776.3333333333335,0.0
382,1.1,Yellow-S,1001,1073,20.0,355.6666666666667,6.0,4500.0,0.07903703703703704,OVERSUPPLY,4144.333333333333,0.0
382,1.1,Yellow-S,1001,1073,21.0,295.3333333333333,4.0,3000.0,0.09844444444444443,OVERSUPPLY,2704.6666666666665,0.0
382,1.1,Yellow-S,1001,1073,22.0,303.5,3.0,2250.0,0.1348888888888889,OVERSUPPLY,1946.5,0.0
382,1.1,Yellow-S,1001,1073,23.0,210.16666666666666,3.0,2250.0,0.0934074074074074,OVERSUPPLY,2039.8333333333333,0.0
384,1.1,Yellow-S,1002,1074,5.0,352.0,6.0,4500.0,0.07822222222222222,OVERSUPPLY,4148.0,0.0
384,1.1,Yellow-S,1002,1074,6.0,1098.3333333333333,6.0,4500.0,0.24407407407407405,BALANCED,3401.666666666667,0.0
384,1.1,Yellow-S,1002,1074,7.0,2438.0,6.0,4500.0,0.5417777777777778,BALANCED,2062.0,0.0
384,1.1,Yellow-S,1002,1074,8.0,4241.833333333333,6.0,4500.0,0.9426296296296296,CROWDED,258.16666666666697,0.0
384,1.1,Yellow-S,1002,1074,9.0,3401.0,6.0,4500.0,0.7557777777777778,BALANCED,1099.0,0.0
384,1.1,Yellow-S,1002,1074,10.0,1593.5,6.0,4500.0,0.3541111111111111,BALANCED,2906.5,0.0
384,1.1,Yellow-S,1002,1074,11.0,932.6666666666666,6.0,4500.0,0.20725925925925925,BALANCED,3567.3333333333335,0.0
384,1.1,Yellow-S,1002,1074,12.0,728.5,6.0,4500.0,0.1618888888888889,OVERSUPPLY,3771.5,0.0
384,1.1,Yellow-S,1002,1074,13.0,608.6666666666666,6.0,4500.0,0.13525925925925925,OVERSUPPLY,3891.3333333333335,0.0
384,1.1,Yellow-S,1002,1074,14.0,551.3333333333334,6.0,4500.0,0.12251851851851853,OVERSUPPLY,3948.6666666666665,0.0
384,1.1,Yellow-S,1002,1074,15.0,594.1666666666666,6.0,4500.0,0.13203703703703704,OVERSUPPLY,3905.8333333333335,0.0
384,1.1,Yellow-S,1002,1074,16.0,921.8333333333334,6.0,4500.0,0.20485185185185187,BALANCED,3578.1666666666665,0.0
384,1.1,Yellow-S,1002,1074,17.0,1586.1666666666667,6.0,4500.0,0.3524814814814815,BALANCED,2913.833333333333,0.0
384,1.1,Yellow-S,1002,1074,18.0,1198.5,6.0,4500.0,0.2663333333333333,BALANCED,3301.5,0.0
384,1.1,Yellow-S,1002,1074,19.0,593.0,6.0,4500.0,0.13177777777777777,OVERSUPPLY,3907.0,0.0
384,1.1,Yellow-S,1002,1074,20.0,271.1666666666667,6.0,4500.0,0.06025925925925926,OVERSUPPLY,4228.833333333333,0.0
384,1.1,Yellow-S,1002,1074,21.0,226.5,4.0,3000.0,0.0755,OVERSUPPLY,2773.5,0.0
384,1.1,Yellow-S,1002,1074,22.0,227.16666666666666,3.0,2250.0,0.10096296296296296,OVERSUPPLY,2022.8333333333333,0.0
384,1.1,Yellow-S,1002,1074,23.0,189.83333333333334,3.0,2250.0,0.08437037037037037,OVERSUPPLY,2060.1666666666665,0.0
386,1.1,Yellow-S,1003,1075,5.0,337.0,6.0,4500.0,0.0748888888888889,OVERSUPPLY,4163.0,0.0
386,1.1,Yellow-S,1003,1075,6.0,1174.0,6.0,4500.0,0.2608888888888889,BALANCED,3326.0,0.0
386,1.1,Yellow-S,1003,1075,7.0,2324.6666666666665,6.0,4500.0,0.5165925925925926,BALANCED,2175.3333333333335,0.0
386,1.1,Yellow-S,1003,1075,8.0,3035.3333333333335,6.0,4500.0,0.6745185185185185,BALANCED,1464.6666666666665,0.0
386,1.1,Yellow-S,1003,1075,9.0,1803.1666666666667,6.0,4500.0,0.40070370370370373,BALANCED,2696.833333333333,0.0
386,1.1,Yellow-S,1003,1075,10.0,886.0,6.0,4500.0,0.1968888888888889,OVERSUPPLY,3614.0,0.0
386,1.1,Yellow-S,1003,1075,11.0,388.8333333333333,6.0,4500.0,0.0864074074074074,OVERSUPPLY,4111.166666666667,0.0
386,1.1,Yellow-S,1003,1075,12.0,256.5,6.0,4500.0,0.057,OVERSUPPLY,4243.5,0.0
386,1.1,Yellow-S,1003,1075,13.0,186.83333333333334,6.0,4500.0,0.041518518518518524,OVERSUPPLY,4313.166666666667,0.0
386,1.1,Yellow-S,1003,1075,14.0,158.16666666666666,6.0,4500.0,0.035148148148148144,OVERSUPPLY,4341.833333333333,0.0
386,1.1,Yellow-S,1003,1075,15.0,139.0,6.0,4500.0,0.03088888888888889,OVERSUPPLY,4361.0,0.0
386,1.1,Yellow-S,1003,1075,16.0,183.66666666666666,6.0,4500.0,0.04081481481481481,OVERSUPPLY,4316.333333333333,0.0
386,1.1,Yellow-S,1003,1075,17.0,248.0,6.0,4500.0,0.05511111111111111,OVERSUPPLY,4252.0,0.0
386,1.1,Yellow-S,1003,1075,18.0,214.66666666666666,6.0,4500.0,0.0477037037037037,OVERSUPPLY,4285.333333333333,0.0
386,1.1,Yellow-S,1003,1075,19.0,108.83333333333333,6.0,4500.0,0.024185185185185185,OVERSUPPLY,4391.166666666667,0.0
386,1.1,Yellow-S,1003,1075,20.0,68.66666666666667,6.0,4500.0,0.01525925925925926,OVERSUPPLY,4431.333333333333,0.0
386,1.1,Yellow-S,1003,1075,21.0,47.666666666666664,4.0,3000.0,0.015888888888888886,OVERSUPPLY,2952.3333333333335,0.0
386,1.1,Yellow-S,1003,1075,22.0,52.0,3.0,2250.0,0.02311111111111111,OVERSUPPLY,2198.0,0.0
386,1.1,Yellow-S,1003,1075,23.0,13.166666666666666,3.0,2250.0,0.005851851851851852,OVERSUPPLY,2236.8333333333335,0.0
388,1.1,Yellow-S,1004,1010,5.0,76.33333333333333,6.0,4500.0,0.01696296296296296,OVERSUPPLY,4423.666666666667,0.0
388,1.1,Yellow-S,1004,1010,6.0,771.8333333333334,6.0,4500.0,0.17151851851851851,OVERSUPPLY,3728.1666666666665,0.0
388,1.1,Yellow-S,1004,1010,7.0,1254.8333333333333,6.0,4500.0,0.27885185185185185,BALANCED,3245.166666666667,0.0
388,1.1,Yellow-S,1004,1010,8.0,1373.8333333333333,6.0,4500.0,0.3052962962962963,BALANCED,3126.166666666667,0.0
388,1.1,Yellow-S,1004,1010,9.0,990.0,6.0,4500.0,0.22,BALANCED,3510.0,0.0
388,1.1,Yellow-S,1004,1010,10.0,759.8333333333334,6.0,4500.0,0.16885185185185186,OVERSUPPLY,3740.1666666666665,0.0
388,1.1,Yellow-S,1004,1010,11.0,677.6666666666666,6.0,4500.0,0.15059259259259258,OVERSUPPLY,3822.3333333333335,0.0
388,1.1,Yellow-S,1004,1010,12.0,695.5,6.0,4500.0,0.15455555555555556,OVERSUPPLY,3804.5,0.0
388,1.1,Yellow-S,1004,1010,13.0,749.0,6.0,4500.0,0.16644444444444445,OVERSUPPLY,3751.0,0.0
388,1.1,Yellow-S,1004,1010,14.0,967.8333333333334,6.0,4500.0,0.21507407407407408,BALANCED,3532.1666666666665,0.0
388,1.1,Yellow-S,1004,1010,15.0,1407.0,6.0,4500.0,0.31266666666666665,BALANCED,3093.0,0.0
388,1.1,Yellow-S,1004,1010,16.0,2514.1666666666665,6.0,4500.0,0.5587037037037037,BALANCED,1985.8333333333335,0.0
388,1.1,Yellow-S,1004,1010,17.0,4524.833333333333,6.0,4500.0,1.0055185185185185,UNDERSUPPLY,0.0,24.83333333333303
388,1.1,Yellow-S,1004,1010,18.0,3709.8333333333335,6.0,4500.0,0.8244074074074075,CROWDED,790.1666666666665,0.0
388,1.1,Yellow-S,1004,1010,19.0,1847.1666666666667,6.0,4500.0,0.4104814814814815,BALANCED,2652.833333333333,0.0
388,1.1,Yellow-S,1004,1010,20.0,1072.1666666666667,6.0,4500.0,0.23825925925925928,BALANCED,3427.833333333333,0.0
388,1.1,Yellow-S,1004,1010,21.0,745.3333333333334,4.0,3000.0,0.24844444444444447,BALANCED,2254.6666666666665,0.0
388,1.1,Yellow-S,1004,1010,22.0,688.8333333333334,3.0,2250.0,0.30614814814814817,BALANCED,1561.1666666666665,0.0
388,1.1,Yellow-S,1004,1010,23.0,401.0,3.0,2250.0,0.17822222222222223,OVERSUPPLY,1849.0,0.0
390,1.1,Yellow-S,1005,1011,5.0,67.0,6.0,4500.0,0.014888888888888889,OVERSUPPLY,4433.0,0.0
390,1.1,Yellow-S,1005,1011,6.0,428.8333333333333,6.0,4500.0,0.0952962962962963,OVERSUPPLY,4071.1666666666665,0.0
390,1.1,Yellow-S,1005,1011,7.0,859.6666666666666,6.0,4500.0,0.19103703703703703,OVERSUPPLY,3640.3333333333335,0.0
390,1.1,Yellow-S,1005,1011,8.0,1010.8333333333334,6.0,4500.0,0.22462962962962965,BALANCED,3489.1666666666665,0.0
390,1.1,Yellow-S,1005,1011,9.0,739.8333333333334,6.0,4500.0,0.16440740740740742,OVERSUPPLY,3760.1666666666665,0.0
390,1.1,Yellow-S,1005,1011,10.0,577.8333333333334,6.0,4500.0,0.12840740740740741,OVERSUPPLY,3922.1666666666665,0.0
390,1.1,Yellow-S,1005,1011,11.0,545.3333333333334,6.0,4500.0,0.12118518518518519,OVERSUPPLY,3954.6666666666665,0.0
390,1.1,Yellow-S,1005,1011,12.0,600.8333333333334,6.0,4500.0,0.13351851851851854,OVERSUPPLY,3899.1666666666665,0.0
390,1.1,Yellow-S,1005,1011,13.0,664.8333333333334,6.0,4500.0,0.14774074074074076,OVERSUPPLY,3835.1666666666665,0.0
390,1.1,Yellow-S,1005,1011,14.0,906.5,6.0,4500.0,0.20144444444444445,BALANCED,3593.5,0.0
390,1.1,Yellow-S,1005,1011,15.0,1337.3333333333333,6.0,4500.0,0.29718518518518516,BALANCED,3162.666666666667,0.0
390,1.1,Yellow-S,1005,1011,16.0,2438.3333333333335,6.0,4500.0,0.5418518518518519,BALANCED,2061.6666666666665,0.0
390,1.1,Yellow-S,1005,1011,17.0,4428.833333333333,6.0,4500.0,0.9841851851851852,CROWDED,71.16666666666697,0.0
390,1.1,Yellow-S,1005,1011,18.0,3605.1666666666665,6.0,4500.0,0.8011481481481482,CROWDED,894.8333333333335,0.0
390,1.1,Yellow-S,1005,1011,19.0,1779.6666666666667,6.0,4500.0,0.3954814814814815,BALANCED,2720.333333333333,0.0
390,1.1,Yellow-S,1005,1011,20.0,1012.6666666666666,6.0,4500.0,0.22503703703703704,BALANCED,3487.3333333333335,0.0
390,1.1,Yellow-S,1005,1011,21.0,697.3333333333334,4.0,3000.0,0.23244444444444445,BALANCED,2302.6666666666665,0.0
390,1.1,Yellow-S,1005,1011,22.0,646.1666666666666,3.0,2250.0,0.28718518518518515,BALANCED,1603.8333333333335,0.0
390,1.1,Yellow-S,1005,1011,23.0,381.3333333333333,3.0,2250.0,0.16948148148148148,OVERSUPPLY,1868.6666666666667,0.0
392,1.1,Yellow-S,1006,1012,5.0,9.333333333333334,6.0,4500.0,0.002074074074074074,OVERSUPPLY,4490.666666666667,0.0
392,1.1,Yellow-S,1006,1012,6.0,150.83333333333334,6.0,4500.0,0.033518518518518524,OVERSUPPLY,4349.166666666667,0.0
392,1.1,Yellow-S,1006,1012,7.0,205.83333333333334,6.0,4500.0,0.04574074074074074,OVERSUPPLY,4294.166666666667,0.0
392,1.1,Yellow-S,1006,1012,8.0,207.16666666666666,6.0,4500.0,0.046037037037037036,OVERSUPPLY,4292.833333333333,0.0
392,1.1,Yellow-S,1006,1012,9.0,134.33333333333334,6.0,4500.0,0.029851851851851855,OVERSUPPLY,4365.666666666667,0.0
392,1.1,Yellow-S,1006,1012,10.0,102.66666666666667,6.0,4500.0,0.022814814814814816,OVERSUPPLY,4397.333333333333,0.0
392,1.1,Yellow-S,1006,1012,11.0,81.83333333333333,6.0,4500.0,0.018185185185185183,OVERSUPPLY,4418.166666666667,0.0
392,1.1,Yellow-S,1006,1012,12.0,49.5,6.0,4500.0,0.011,OVERSUPPLY,4450.5,0.0
392,1.1,Yellow-S,1006,1012,13.0,42.5,6.0,4500.0,0.009444444444444445,OVERSUPPLY,4457.5,0.0
392,1.1,Yellow-S,1006,1012,14.0,32.333333333333336,6.0,4500.0,0.007185185185185186,OVERSUPPLY,4467.666666666667,0.0
392,1.1,Yellow-S,1006,1012,15.0,34.166666666666664,6.0,4500.0,0.007592592592592592,OVERSUPPLY,4465.833333333333,0.0
392,1.1,Yellow-S,1006,1012,16.0,44.833333333333336,6.0,4500.0,0.009962962962962963,OVERSUPPLY,4455.166666666667,0.0
392,1.1,Yellow-S,1006,1012,17.0,53.166666666666664,6.0,4500.0,0.011814814814814814,OVERSUPPLY,4446.833333333333,0.0
392,1.1,Yellow-S,1006,1012,18.0,59.333333333333336,6.0,4500.0,0.013185185185185185,OVERSUPPLY,4440.666666666667,0.0
392,1.1,Yellow-S,1006,1012,19.0,39.166666666666664,6.0,4500.0,0.008703703703703703,OVERSUPPLY,4460.833333333333,0.0
392,1.1,Yellow-S,1006,1012,20.0,33.0,6.0,4500.0,0.007333333333333333,OVERSUPPLY,4467.0,0.0
392,1.1,Yellow-S,1006,1012,21.0,28.333333333333332,4.0,3000.0,0.009444444444444445,OVERSUPPLY,2971.6666666666665,0.0
392,1.1,Yellow-S,1006,1012,22.0,20.666666666666668,3.0,2250.0,0.009185185185185185,OVERSUPPLY,2229.3333333333335,0.0
392,1.1,Yellow-S,1006,1012,23.0,5.166666666666666,3.0,2250.0,0.002296296296296296,OVERSUPPLY,2244.8333333333335,0.0
394,1.1,Yellow-S,1007,1001,5.0,841.3333333333334,6.0,4500.0,0.18696296296296297,OVERSUPPLY,3658.6666666666665,0.0
394,1.1,Yellow-S,1007,1001,6.0,3501.3333333333335,6.0,4500.0,0.7780740740740741,BALANCED,998.6666666666665,0.0
394,1.1,Yellow-S,1007,1001,7.0,5907.833333333333,6.0,4500.0,1.3128518518518517,UNDERSUPPLY,0.0,1407.833333333333
394,1.1,Yellow-S,1007,1001,8.0,8386.5,6.0,4500.0,1.8636666666666666,UNDERSUPPLY,0.0,3886.5
394,1.1,Yellow-S,1007,1001,9.0,5900.333333333333,6.0,4500.0,1.311185185185185,UNDERSUPPLY,0.0,1400.333333333333
394,1.1,Yellow-S,1007,1001,10.0,2782.8333333333335,6.0,4500.0,0.6184074074074074,BALANCED,1717.1666666666665,0.0
394,1.1,Yellow-S,1007,1001,11.0,1507.8333333333333,6.0,4500.0,0.3350740740740741,BALANCED,2992.166666666667,0.0
394,1.1,Yellow-S,1007,1001,12.0,1176.1666666666667,6.0,4500.0,0.26137037037037036,BALANCED,3323.833333333333,0.0
394,1.1,Yellow-S,1007,1001,13.0,977.0,6.0,4500.0,0.21711111111111112,BALANCED,3523.0,0.0
394,1.1,Yellow-S,1007,1001,14.0,891.5,6.0,4500.0,0.1981111111111111,OVERSUPPLY,3608.5,0.0
394,1.1,Yellow-S,1007,1001,15.0,1013.3333333333334,6.0,4500.0,0.22518518518518518,BALANCED,3486.6666666666665,0.0
394,1.1,Yellow-S,1007,1001,16.0,1529.1666666666667,6.0,4500.0,0.33981481481481485,BALANCED,2970.833333333333,0.0
394,1.1,Yellow-S,1007,1001,17.0,2285.3333333333335,6.0,4500.0,0.5078518518518519,BALANCED,2214.6666666666665,0.0
394,1.1,Yellow-S,1007,1001,18.0,1849.6666666666667,6.0,4500.0,0.41103703703703703,BALANCED,2650.333333333333,0.0
394,1.1,Yellow-S,1007,1001,19.0,959.1666666666666,6.0,4500.0,0.21314814814814814,BALANCED,3540.8333333333335,0.0
394,1.1,Yellow-S,1007,1001,20.0,483.3333333333333,6.0,4500.0,0.10740740740740741,OVERSUPPLY,4016.6666666666665,0.0
394,1.1,Yellow-S,1007,1001,21.0,399.8333333333333,4.0,3000.0,0.13327777777777777,OVERSUPPLY,2600.1666666666665,0.0
394,1.1,Yellow-S,1007,1001,22.0,370.8333333333333,3.0,2250.0,0.1648148148148148,OVERSUPPLY,1879.1666666666667,0.0
394,1.1,Yellow-S,1007,1001,23.0,288.5,3.0,2250.0,0.1282222222222222,OVERSUPPLY,1961.5,0.0
396,1.1,Yellow-S,1008,1002,5.0,359.5,6.0,4500.0,0.07988888888888888,OVERSUPPLY,4140.5,0.0
396,1.1,Yellow-S,1008,1002,6.0,1213.6666666666667,6.0,4500.0,0.2697037037037037,BALANCED,3286.333333333333,0.0
396,1.1,Yellow-S,1008,1002,7.0,2613.5,6.0,4500.0,0.5807777777777777,BALANCED,1886.5,0.0
396,1.1,Yellow-S,1008,1002,8.0,4421.666666666667,6.0,4500.0,0.9825925925925927,CROWDED,78.33333333333303,0.0
396,1.1,Yellow-S,1008,1002,9.0,3461.8333333333335,6.0,4500.0,0.7692962962962964,BALANCED,1038.1666666666665,0.0
396,1.1,Yellow-S,1008,1002,10.0,1622.1666666666667,6.0,4500.0,0.3604814814814815,BALANCED,2877.833333333333,0.0
396,1.1,Yellow-S,1008,1002,11.0,960.1666666666666,6.0,4500.0,0.21337037037037035,BALANCED,3539.8333333333335,0.0
396,1.1,Yellow-S,1008,1002,12.0,804.8333333333334,6.0,4500.0,0.17885185185185187,OVERSUPPLY,3695.1666666666665,0.0
396,1.1,Yellow-S,1008,1002,13.0,683.0,6.0,4500.0,0.1517777777777778,OVERSUPPLY,3817.0,0.0
